"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Cell_Type","Sex","metadata"
"Fluid shear stress and atherosclerosis","15/143",0.00254468093797661,0.0325719160061006,0,0,2.44557922632159,14.6092789155178,"MEF2A;MEF2C;PRKAA1;HSP90AB1;MGST3;ACTB;MAPK10;NPPC;MAPK9;GSTA4;CTSL;CTNNB1;CALM3;CALM1;CALM2","Pvalb","","Users"
"Neurotrophin signaling pathway","13/121",0.00389331089108937,0.0474613137199466,0,0,2.50912698412698,13.921879415384,"BEX3;GSK3B;MAGED1;NTRK3;FOXO3;CDC42;MAPK10;MAPK9;RPS6KA2;CALM3;CALM1;CALM2;SH2B1","Pvalb","","Users"
"Parkinson disease","29/144",1.41153008718689e-19,2.75248367001443e-17,0,0,11.6131465073151,504.062149619328,"NDUFB9;NDUFA13;COX4I1;NDUFA10;NDUFB2;COX7A2;UQCR11;COX6A1;COX5B;COX7C;UQCRH;UCHL1;UBB;NDUFV3;NDUFV2;NDUFV1;COX8A;NDUFA4;NDUFA1;UBE2G2;COX6C;COX6B1;GNAL;NDUFS7;UQCRQ;NDUFS5;VDAC3;SLC25A5;SLC25A4","Sncg","","Users"
"Oxidative phosphorylation","27/134",2.56501808335894e-18,2.50089263127497e-16,0,0,11.5705783812379,468.661257381678,"NDUFB9;NDUFA13;COX4I1;NDUFA10;NDUFB2;COX7A2;UQCR11;COX6A1;COX5B;COX7C;UQCRH;ATP6V1H;NDUFV3;NDUFV2;ATP6V0E2;NDUFV1;COX8A;ATP6V0B;NDUFA4;NDUFA1;COX6C;COX6B1;NDUFS7;UQCRQ;NDUFS5;ATP6V0D1;ATP6V0C","Sncg","","Users"
"Huntington disease","31/192",6.47905864061044e-18,4.21138811639678e-16,0,0,8.88831706595682,351.781425711054,"NDUFB9;NDUFA13;DCTN2;COX4I1;NDUFA10;CLTB;NDUFB2;CLTA;COX7A2;UQCR11;COX6A1;COX5B;COX7C;UQCRH;NDUFV3;NDUFV2;NDUFV1;POLR2L;COX8A;NDUFA4;NDUFA1;COX6C;COX6B1;GRIN1;NDUFS7;UQCRQ;DLG4;NDUFS5;VDAC3;SLC25A5;SLC25A4","Sncg","","Users"
"Alzheimer disease","27/175",2.9684332759481e-15,1.4471112220247e-13,0,0,8.34757457929628,279.232564394172,"NDUFB9;NDUFA13;COX4I1;NDUFA10;NDUFB2;COX7A2;UQCR11;COX6A1;COX5B;COX7C;UQCRH;RTN4;GRIN2A;NDUFV3;NDUFV2;NDUFV1;COX8A;NDUFA4;NDUFA1;COX6C;COX6B1;GRIN1;NDUFS7;UQCRQ;NDUFS5;CALM2;GAPDH","Sncg","","Users"
"Thermogenesis","27/231",2.85445505609143e-12,1.11323747187566e-10,0,0,6.03860294117647,160.518989780492,"NDUFB9;NDUFA13;COX4I1;NDUFA10;NDUFB2;UQCR11;COX7A2;COX5B;COX6A1;COX7C;ACTB;UQCRH;ACTG1;CNR1;NDUFV3;NDUFV2;NDUFV1;COX8A;NDUFA4;NDUFA1;COX6C;SMARCA2;COX6B1;NDUFS7;UQCRQ;NDUFS5;MGLL","Sncg","","Users"
"Non-alcoholic fatty liver disease (NAFLD)","22/151",3.74363248312653e-12,1.21668055701612e-10,0,0,7.72013516199563,203.124203909381,"COX8A;NDUFB9;NDUFA13;NDUFA4;COX4I1;NDUFA10;NDUFB2;NDUFA1;COX7A2;UQCR11;COX6A1;COX5B;COX6C;COX7C;UQCRH;COX6B1;NDUFS7;UQCRQ;NDUFS5;NDUFV3;NDUFV2;NDUFV1","Sncg","","Users"
"Cardiac muscle contraction","16/78",1.63886047956398e-11,4.56539705021394e-10,0,0,11.5606970708194,287.103378250573,"COX8A;COX4I1;CACNA2D1;UQCR11;COX7A2;ATP1A1;COX6A1;ATP1B1;COX5B;COX6C;COX7C;UQCRH;COX6B1;CACNB2;CACNB4;UQCRQ","Sncg","","Users"
"Retrograde endocannabinoid signaling","20/150",1.86083587637302e-10,4.53578744865923e-09,0,0,6.93164376227021,155.302266476787,"GRIA1;GABRA2;GABRB2;NDUFB9;NDUFA13;KCNJ6;NDUFA4;NDUFA10;NDUFB2;NDUFA1;GABRG1;GNG3;NDUFS7;CNR1;NDUFS5;NDUFV3;NDUFV2;NDUFV1;MGLL;GRIA4","Sncg","","Users"
"Synaptic vesicle cycle","10/77",8.75312132897963e-06,0.000189650962127892,0,0,6.59356279825363,76.7892930095643,"SNAP25;ATP6V0B;STXBP1;CLTB;CLTA;ATP6V1H;ATP6V0D1;ATP6V0E2;ATP6V0C;DNM1","Sncg","","Users"
"Nicotine addiction","7/40",2.77151113987627e-05,0.000540444672275872,0,0,9.32377832377832,97.8393732470917,"GRIA1;GABRA2;GABRB2;GRIN2A;GRIA4;GABRG1;GRIN1","Sncg","","Users"
"GABAergic synapse","10/90",3.51767161552607e-05,0.000623587240934167,0,0,5.51842403628118,56.5921347355756,"GABRA2;GABRB2;GABARAPL2;GABBR2;GNG3;KCNJ6;GPHN;GABARAP;GLS;GABRG1","Sncg","","Users"
"Ribosome","13/170",0.000132016123521161,0.00214526200721886,0,0,3.66599773143705,32.7468418263511,"RPL30;RPL41;RPL10;RPL34;RPLP1;MRPS21;RPS28;RPLP2;RPL15;FAU;RPS27A;RPS21;RPL17","Sncg","","Users"
"Morphine addiction","9/92",0.000231177777986878,0.00331249670242374,0,0,4.77550019080848,39.9820326711814,"GABRA2;GABRB2;GABBR2;GNG3;KCNJ6;PDE4D;PDE4B;PDE7B;GABRG1","Sncg","","Users"
"Dopaminergic synapse","11/135",0.000247428916634956,0.00331249670242374,0,0,3.91633064516129,32.5227261696331,"GRIA1;GRIN2A;GNG3;KCNJ6;GNAL;CALY;PPP2R2B;KIF5A;CALM2;SCN1A;GRIA4","Sncg","","Users"
"Ferroptosis","6/40",0.00025480743864798,0.00331249670242374,0,0,7.738929279577,64.0396586763359,"PRNP;MAP1LC3A;GPX4;FTH1;VDAC3;SAT2","Sncg","","Users"
"Phagosome","12/180",0.000818992991323481,0.00998147708175492,0,0,3.15343312723723,22.4128210788081,"DYNC1I2;DYNC1H1;TUBA1B;ATP6V0B;TUBA1A;SEC61G;ATP6V1H;ATP6V0D1;ATP6V0E2;ATP6V0C;ACTB;ACTG1","Sncg","","Users"
"Circadian entrainment","8/99",0.00179605783831367,0.0206018399100685,0,0,3.8613846649964,24.4122959430316,"GRIA1;GUCY1A2;GRIN2A;GNG3;KCNJ6;CALM2;GRIA4;GRIN1","Sncg","","Users"
"Lysosome","9/124",0.00200977714945697,0.0217725857857838,0,0,3.44099940979736,21.3676821993071,"AP3M2;GNPTG;ATP6V0B;CLTB;ATP6V1H;CLTA;AP3S1;ATP6V0D1;ATP6V0C","Sncg","","Users"
"Vasopressin-regulated water reabsorption","5/43",0.00271089477737278,0.0278223411361943,0,0,5.75613641727637,34.0215091542415,"DYNC2LI1;DYNC1I2;DYNC1H1;DCTN2;DYNLL1","Sncg","","Users"
"Protein export","4/28",0.00340147145656472,0.0331643467015061,0,0,7.2800149142431,41.3763080879853,"SPCS2;SPCS1;SEC61G;SRP14","Sncg","","Users"
"Glutamatergic synapse","8/114",0.00431621177763348,0.0400791093637395,0,0,3.31240683163678,18.0373045213778,"GRIA1;GRIN2A;GNG3;DLG4;GRIK2;GLS;GRIA4;GRIN1","Sncg","","Users"
"Alzheimer disease","32/175",7.81847070300778e-19,1.85297755661284e-16,0,0,9.27593177700244,386.737971018592,"NDUFB9;NDUFA13;NDUFB11;COX4I1;NDUFB2;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX5A;UQCRH;GRIN2A;UQCRFS1;MAPK1;NDUFV1;SNCA;COX8A;NDUFA5;NDUFA4;NDUFA1;COX6C;GRIN2B;NDUFS7;UQCRQ;GNAQ;NDUFAB1;CYCS;NDUFS2;CALM3;CALM2;GAPDH","Sst","","Users"
"Parkinson disease","28/144",2.28359778618038e-17,2.70606337662375e-15,0,0,9.93447543744051,380.671161125869,"NDUFB9;NDUFA13;NDUFB11;COX4I1;NDUFB2;COX7A2;UQCR11;PARK7;UQCR10;COX6A1;COX5B;COX5A;UQCRH;UQCRFS1;NDUFV1;SNCA;COX8A;NDUFA5;NDUFA4;NDUFA1;COX6C;NDUFS7;UQCRQ;NDUFAB1;CYCS;NDUFS2;SLC25A5;SLC25A4","Sst","","Users"
"Oxidative phosphorylation","26/134",3.40258162839578e-16,2.68803948643266e-14,0,0,9.87037037037037,351.551274321347,"NDUFB9;NDUFA13;NDUFB11;COX4I1;NDUFB2;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX5A;UQCRH;ATP6V1H;UQCRFS1;NDUFV1;ATP6V1F;COX8A;NDUFA5;NDUFA4;NDUFA1;COX6C;NDUFS7;UQCRQ;NDUFAB1;NDUFS2;ATP6V0C","Sst","","Users"
"Non-alcoholic fatty liver disease (NAFLD)","27/151",7.86326439874777e-16,4.65898415625805e-14,0,0,8.9389522963368,310.889249016042,"NDUFB9;NDUFA13;NDUFB11;COX4I1;NDUFB2;COX7A2;UQCR11;PIK3R1;UQCR10;COX6A1;COX5B;COX5A;UQCRH;CDC42;UQCRFS1;NDUFV1;COX8A;NDUFA5;NDUFA4;NDUFA1;COX6C;PIK3CA;NDUFS7;UQCRQ;NDUFAB1;CYCS;NDUFS2","Sst","","Users"
"Huntington disease","29/192",6.81260864207545e-15,3.22917649634376e-13,0,0,7.32021929252056,238.785562747446,"NDUFB9;NDUFA13;DCTN2;NDUFB11;COX4I1;NDUFB2;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX5A;UQCRH;UQCRFS1;NDUFV1;COX8A;NDUFA5;NDUFA4;NDUFA1;COX6C;GRIN2B;NDUFS7;UQCRQ;GNAQ;NDUFAB1;CYCS;NDUFS2;SLC25A5;SLC25A4","Sst","","Users"
"Thermogenesis","27/231",2.92298132069552e-11,1.15457762167473e-09,0,0,5.41104810568295,131.249473401885,"NDUFB9;NDUFA13;NDUFB11;COX4I1;NDUFB2;UQCR11;ADCY2;COX7A2;UQCR10;COX5B;COX6A1;COX5A;UQCRH;UQCRFS1;NDUFV1;COX8A;NDUFA5;NDUFA4;NDUFA1;COX6C;SMARCA2;ARID1B;NDUFS7;UQCRQ;NDUFAB1;NDUFS2;MGLL","Sst","","Users"
"Cardiac muscle contraction","16/78",7.35729383310609e-11,2.49096948349449e-09,0,0,10.3861617578308,242.337651812891,"COX8A;COX4I1;CACNA2D1;CACNA2D3;UQCR11;COX7A2;UQCR10;COX6A1;COX5B;COX6C;COX5A;UQCRH;CACNG8;CACNB4;UQCRQ;UQCRFS1","Sst","","Users"
"Retrograde endocannabinoid signaling","20/150",1.08355022812319e-09,3.21001755081496e-08,0,0,6.22161554520636,128.432952415698,"GRIA2;GABRB2;NDUFB9;NDUFA13;NDUFA5;NDUFB11;NDUFA4;NDUFB2;NDUFA1;ADCY2;GNG3;GNG2;NDUFS7;GNG4;GNAQ;NDUFAB1;NDUFS2;MAPK1;NDUFV1;MGLL","Sst","","Users"
"Ribosome","20/170",9.82524282246145e-09,2.58731394324818e-07,0,0,5.38649965205289,99.3179555960265,"RPL30;RPL34;RPLP1;RPL22;MRPS21;RPL10A;RPL7A;RPS28;RPS18;RPL36;RPL35;RPL26;FAU;RPL18;RPS27A;RPS21;RPL17;RPS13;RPS12;RPS23","Sst","","Users"
"Circadian entrainment","14/99",1.64971321862115e-07,3.90982032813213e-06,0,0,6.59366889023651,102.976585551402,"GUCY1A2;GRIA2;CAMK2D;CAMK2A;ADCY2;GRIN2B;GRIN2A;GNG3;GNG2;GNG4;GNAQ;MAPK1;CALM3;CALM2","Sst","","Users"
"Dopaminergic synapse","14/135",7.30149863580179e-06,0.000157314106971366,0,0,4.62332793729232,54.6820918834563,"GRIA2;CAMK2D;CAMK2A;GRIN2B;GRIN2A;GNG3;GNG2;CALY;GNG4;PPP2R2B;GNAQ;CALM3;CLOCK;CALM2","Sst","","Users"
"Glutamatergic synapse","12/114",2.80761206499968e-05,0.000554503382837438,0,0,4.6863147723155,49.1153490906079,"GRIA2;GRIN2A;GNG3;GRIN3A;GNG2;GNG4;GNAQ;MAPK1;GRIK1;ADCY2;SLC38A2;GRIN2B","Sst","","Users"
"Oxytocin signaling pathway","14/154",3.2770777611147e-05,0.00059743648414168,0,0,3.9919587628866,41.2208598644338,"GUCY1A2;MEF2C;CAMK2D;ROCK2;CACNA2D1;CAMK2A;CACNA2D3;ADCY2;CACNG8;CACNB4;GNAQ;MAPK1;CALM3;CALM2","Sst","","Users"
"Long-term potentiation","9/67",4.12307834622306e-05,0.000697978262896332,0,0,6.15717804363125,62.1648731308149,"GRIA2;CAMK2D;GRIN2A;GNAQ;CAMK2A;MAPK1;CALM3;GRIN2B;CALM2","Sst","","Users"
"Amphetamine addiction","9/68",4.64846017581736e-05,0.000734456707779143,0,0,6.05250778277413,60.382174761041,"GRIA2;CAMK2D;GRIN2A;GRIN3A;CAMK2A;CALM3;GRIN2B;CALM2;STX1A","Sst","","Users"
"GABAergic synapse","10/90",8.19178339992741e-05,0.00121340791611425,0,0,4.96446830265849,46.7146232406272,"GABRB2;GABARAPL2;GNG3;GNG2;GNG4;GAD2;ADCY2;SLC38A2;GPHN;GABARAP","Sst","","Users"
"Glioma","9/75",0.00010155270301495,0.00141576415379665,0,0,5.40862708719852,49.7319618104408,"CAMK2D;PIK3CA;CAMK2A;PTEN;MAPK1;CALM3;PIK3R1;IGF1;CALM2","Sst","","Users"
"Adrenergic signaling in cardiomyocytes","12/148",0.00034593382812913,0.00455479540370021,0,0,3.50857591496558,27.9607643950746,"CAMK2D;CACNG8;CACNB4;PPP2R2B;CACNA2D1;GNAQ;CAMK2A;CACNA2D3;MAPK1;CALM3;ADCY2;CALM2","Sst","","Users"
"Cholinergic synapse","10/113",0.000534512660813519,0.006667342137516,0,0,3.85133122878075,29.0165269753568,"CAMK2D;GNG3;GNG2;PIK3CA;GNG4;GNAQ;CAMK2A;MAPK1;ADCY2;PIK3R1","Sst","","Users"
"Apelin signaling pathway","11/138",0.000697035304744358,0.00825986836122065,0,0,3.43865367238931,24.9944542492642,"GABARAPL2;MEF2C;GNG3;GNG2;GNG4;GNAQ;MAPK1;CALM3;ADCY2;CALM2;GABARAP","Sst","","Users"
"cAMP signaling pathway","14/211",0.00087981309257761,0.0099293191876616,0,0,2.82857292375321,19.901276397432,"GRIA2;CAMK2D;ROCK2;CAMK2A;ADCY2;PIK3R1;GRIN2B;GRIN2A;GRIN3A;PIK3CA;SST;MAPK1;CALM3;CALM2","Sst","","Users"
"GnRH signaling pathway","8/90",0.00183871536839338,0.0198079791958742,0,0,3.85852665043962,24.3036559759357,"CDC42;CAMK2D;GNAQ;CAMK2A;MAPK1;ADCY2;CALM3;CALM2","Sst","","Users"
"Rap1 signaling pathway","13/209",0.0023563108867924,0.023832582257079,0,0,2.63463718820862,15.9412887552758,"MAGI2;ADCY2;PIK3R1;IGF1;SIPA1L2;GRIN2B;CDC42;GRIN2A;PIK3CA;GNAQ;MAPK1;CALM3;CALM2","Sst","","Users"
"Gastric acid secretion","7/74",0.00245746931298007,0.023832582257079,0,0,4.12686567164179,24.7967807894738,"CAMK2D;SST;GNAQ;CAMK2A;ADCY2;CALM3;CALM2","Sst","","Users"
"Oocyte meiosis","9/116",0.00251398547015601,0.023832582257079,0,0,3.32912454701507,19.9277598464602,"CAMK2D;YWHAQ;CAMK2A;MAPK1;CALM3;ADCY2;IGF1;CALM2;RBX1","Sst","","Users"
"Renin secretion","7/76",0.00286125730796132,0.0260814608456474,0,0,4.00683398138329,23.4659997022168,"GUCY1A2;PDE1C;GNAQ;KCNMA1;CALM3;CALM2;CTSB","Sst","","Users"
"Nicotine addiction","5/40",0.00303415815721266,0.0265964550608519,0,0,5.62926547137073,32.6374750907551,"GRIA2;GABRB2;GRIN2A;GRIN3A;GRIN2B","Sst","","Users"
"Phosphatidylinositol signaling system","8/98",0.00314219722237912,0.0265964550608519,0,0,3.51409821226522,20.2511610424657,"DGKD;INPP5F;PIK3CA;PPIP5K2;PTEN;CALM3;PIK3R1;CALM2","Sst","","Users"
"Neurotrophin signaling pathway","9/121",0.00334170336966883,0.0273097827107418,0,0,3.17968294460641,18.1282456433556,"CDC42;BEX3;CAMK2D;PIK3CA;CAMK2A;MAPK1;CALM3;PIK3R1;CALM2","Sst","","Users"
"cGMP-PKG signaling pathway","11/172",0.00402480185490847,0.0317959346537769,0,0,2.70771815497404,14.9338226970392,"GUCY1A2;MEF2C;ROCK2;GNAQ;KCNMA1;MAPK1;CALM3;ADCY2;SLC25A5;CALM2;SLC25A4","Sst","","Users"
"HIF-1 signaling pathway","8/104",0.00452129509086624,0.0340874779159764,0,0,3.29344874405974,17.7811874976283,"CAMK2D;PIK3CA;CAMK2A;MAPK1;PIK3R1;IGF1;GAPDH;RBX1","Sst","","Users"
"Inflammatory mediator regulation of TRP channels","9/127",0.00460252866376052,0.0340874779159764,0,0,3.01707021791768,16.2353056442225,"CAMK2D;PIK3CA;GNAQ;CAMK2A;CALM3;ADCY2;PIK3R1;IGF1;CALM2","Sst","","Users"
"Oxidative phosphorylation","40/134",9.53773499585124e-25,2.37142859786138e-22,0,0,11.0603607770583,611.741600813016,"NDUFB9;NDUFA13;COX7B;NDUFB7;NDUFA11;NDUFB6;NDUFB11;COX4I1;NDUFA10;NDUFB2;COX7A2;UQCR11;COX6A1;COX5B;COX7C;COX5A;UQCRH;ATP6V1H;COX11;NDUFV2;ATP6V0E2;NDUFV1;ATP6V1F;COX8A;ATP6V0B;NDUFA6;NDUFA5;NDUFA4;NDUFA1;NDUFC1;COX6C;COX6B1;NDUFS8;PPA2;UQCRQ;NDUFS6;NDUFS2;UQCRC2;ATP6V0D1;ATP6V0C","Vip","","Users"
"Parkinson disease","41/144",1.88958454012859e-24,2.37142859786138e-22,0,0,10.3554718974969,565.674748456686,"NDUFB9;NDUFA13;COX7B;NDUFB7;NDUFA11;NDUFB6;NDUFB11;COX4I1;NDUFA10;NDUFB2;COX7A2;UQCR11;PARK7;COX6A1;COX5B;COX7C;COX5A;UQCRH;UCHL1;NDUFV2;PRKACB;NDUFV1;COX8A;NDUFA6;NDUFA5;NDUFA4;NDUFA1;NDUFC1;UBE2G2;COX6C;COX6B1;NDUFS8;UQCRQ;NDUFS6;VDAC3;VDAC2;CYCS;NDUFS2;VDAC1;UQCRC2;SLC25A5","Vip","","Users"
"Huntington disease","42/192",3.28200664804922e-20,2.74594556220118e-18,0,0,7.27618528610354,326.433296555724,"NDUFB9;NDUFA13;COX7B;NDUFB7;NDUFA11;NDUFB6;NDUFB11;COX4I1;NDUFA10;NDUFB2;CLTA;COX7A2;UQCR11;COX6A1;COX5B;COX7C;COX5A;UQCRH;NDUFV2;NDUFV1;POLR2L;COX8A;NDUFA6;NDUFA5;NDUFA4;NDUFA1;NDUFC1;COX6C;GRIN2B;COX6B1;SOD1;NDUFS8;UQCRQ;NDUFS6;VDAC3;VDAC2;CYCS;NDUFS2;VDAC1;UQCRC2;HAP1;SLC25A5","Vip","","Users"
"Alzheimer disease","40/175",4.82463040401344e-20,3.02745557851844e-18,0,0,7.68478260869565,341.803512868016,"APP;RTN3;NDUFB9;NDUFA13;COX7B;NDUFB7;NDUFA11;NDUFB6;NDUFB11;COX4I1;NDUFA10;NDUFB2;COX7A2;UQCR11;COX6A1;COX5B;COX7C;COX5A;UQCRH;RTN4;NDUFV2;NDUFV1;COX8A;NDUFA6;NDUFA5;NDUFA4;NDUFA1;NDUFC1;COX6C;GRIN2B;COX6B1;NDUFS8;UQCRQ;NDUFS6;CYCS;NDUFS2;UQCRC2;CALM1;CALM2;GAPDH","Vip","","Users"
"Non-alcoholic fatty liver disease (NAFLD)","36/151",8.23812769760344e-19,4.13554010419693e-17,0,0,8.08371327849589,336.608599045897,"NDUFB9;NDUFA13;COX7B;NDUFB7;NDUFA11;NDUFB6;NDUFB11;COX4I1;NDUFA10;NDUFB2;COX7A2;UQCR11;COX6A1;COX5B;COX7C;COX5A;UQCRH;CDC42;RXRA;NDUFV2;NDUFV1;COX8A;NDUFA6;NDUFA5;NDUFA4;NDUFA1;NDUFC1;COX6C;COX6B1;MAPK10;NDUFS8;UQCRQ;NDUFS6;CYCS;NDUFS2;UQCRC2","Vip","","Users"
"Thermogenesis","39/231",7.7337146286984e-15,3.23527061967216e-13,0,0,5.24542062415197,170.440433762372,"NDUFB9;COX7B;NDUFA13;NDUFB7;NDUFA11;NDUFB6;NDUFB11;COX4I1;NDUFA10;NDUFB2;UQCR11;COX7A2;COX5B;COX6A1;COX7C;COX5A;ACTB;UQCRH;ACTG1;COX11;NDUFV2;PRKACB;NDUFV1;COX8A;NDUFA6;NDUFA5;NDUFA4;NDUFA1;NDUFC1;ACSL3;COX6C;COX6B1;NDUFS8;UQCRQ;NDUFS6;NDUFS2;GRB2;UQCRC2;MGLL","Vip","","Users"
"Retrograde endocannabinoid signaling","26/150",1.3304035796183e-10,4.77044712120276e-09,0,0,5.33978494623656,121.428677870965,"GABRB2;NDUFB9;NDUFA13;NDUFB7;NDUFA11;NDUFB6;NDUFB11;NDUFA10;NDUFB2;GNG3;NDUFV2;PRKACB;NDUFV1;GABRA1;KCNJ6;NDUFA6;NDUFA5;NDUFA4;NDUFA1;NDUFC1;GABRG3;MAPK10;NDUFS8;NDUFS6;NDUFS2;MGLL","Vip","","Users"
"Cardiac muscle contraction","18/78",7.7902515535192e-10,2.44419142491665e-08,0,0,7.58469656992084,159.073672619346,"COX8A;COX7B;COX4I1;CACNA2D1;UQCR11;COX7A2;ATP1A1;COX6A1;ATP1B1;COX5B;COX6C;COX7C;COX5A;UQCRH;COX6B1;CACNB2;UQCRQ;UQCRC2","Vip","","Users"
"Synaptic vesicle cycle","12/77",3.87222705076504e-05,0.00107992109971336,0,0,4.62964156262586,47.0329714975763,"NSF;SNAP25;ATP6V0B;RAB3A;CLTA;ATP6V1H;ATP6V0D1;ATP6V0E2;ATP6V0C;CPLX1;DNM1;ATP6V1F","Vip","","Users"
"GABAergic synapse","12/90",0.000182231316820485,0.00457400605219418,0,0,3.85541683447443,33.1960399802092,"NSF;GABRB2;GABARAPL2;GABBR2;GABRA1;GNG3;KCNJ6;HAP1;PRKACB;GABRG3;GPHN;GABARAP","Vip","","Users"
"Proteasome","8/46",0.000349391728853416,0.00797248399474614,0,0,5.2593201754386,41.860595602364,"PSMB6;PSMB5;PSMC6;PSMA4;PSMB2;PSMA1;PSMB1;PSMA7","Vip","","Users"
