"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Cell_Type","Sex","metadata"
"cAMP signaling pathway","7/211",0.000167222514398069,0.00431991495528344,0,0,6.55825242718447,57.0317777665523,"GRIA1;CAMK2B;GRIN2A;ROCK2;CAMK2A;MAPK1;RAPGEF4","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Circadian entrainment","5/99",0.000217829059425035,0.00482335774441148,0,0,10.0283687943262,84.5571993365691,"GRIA1;CAMK2B;GRIN2A;CAMK2A;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Calcium signaling pathway","6/189",0.000624529037660915,0.0121002501046802,0,0,6.21279949558638,45.8412201796976,"CAMK2B;PPP3CA;GRIN2A;CAMK2A;HTR2C;CACNA1E","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Glioma","4/75",0.00077976476979441,0.0134292821464593,0,0,10.5336167951103,75.3840209480652,"CAMK2B;CAMK2A;ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Dopaminergic synapse","5/135",0.000903135527281218,0.0139986006728589,0,0,7.23809523809524,50.7364269235424,"GRIA1;CAMK2B;PPP3CA;GRIN2A;CAMK2A","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"ErbB signaling pathway","4/84",0.00119190127556984,0.0167949725193932,0,0,9.34433962264151,62.9080149404042,"CAMK2B;CAMK2A;ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Nicotine addiction","3/40",0.00137917692893659,0.0176716681765836,0,0,15.0439504925486,99.0834955304339,"GRIA1;GRIN2A;SLC17A7","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Bladder cancer","3/41",0.00148213991158444,0.0176716681765836,0,0,14.6473192326611,95.4165680792325,"DAPK1;ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Oxytocin signaling pathway","5/154",0.00162188578438032,0.0179565926127822,0,0,6.30904442313838,40.5303470497948,"CAMK2B;PPP3CA;ROCK2;CAMK2A;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"HIF-1 signaling pathway","4/104",0.00261182144637683,0.0269888216125606,0,0,7.46792452830189,44.417030195237,"CAMK2B;CAMK2A;MAPK1;ENO1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Amyotrophic lateral sclerosis (ALS)","3/52",0.00294110276464961,0.0284919330325431,0,0,11.3528514209422,66.1754380437196,"GRIA1;PPP3CA;GRIN2A","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Neurotrophin signaling pathway","4/121",0.00449437544605292,0.0397960362519632,0,0,6.37735849056604,34.4691670740166,"CAMK2B;CAMK2A;MATK;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Long-term depression","3/61",0.00462147517764735,0.0397960362519632,0,0,9.58685143409604,51.5488963122077,"GRIA1;ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Proteoglycans in cancer","5/203",0.00530926811198837,0.0433124503872735,0,0,4.73593073593074,24.8082320608585,"CAMK2B;ROCK2;CAMK2A;ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Ubiquitin mediated proteolysis","4/138",0.00712776723572365,0.0552401960768583,0,0,5.56350323852436,27.5046094389618,"HERC3;UBE2D3;ANAPC4;NEDD4L","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Synaptic vesicle cycle","3/77",0.0088167622551491,0.0639171427470568,0,0,7.50795655468553,35.5208975174704,"NSF;UNC13A;SLC17A7","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Adrenergic signaling in cardiomyocytes","4/148",0.00907211058345323,0.0639171427470568,0,0,5.17452830188679,24.3334798385049,"CAMK2B;CAMK2A;MAPK1;RAPGEF4","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Wnt signaling pathway","4/160",0.0118259301688772,0.0744676281772557,0,0,4.77358490566038,21.1825953524515,"CAMK2B;PPP3CA;ROCK2;CAMK2A","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Insulin secretion","3/86",0.0119046913015935,0.0744676281772557,0,0,6.69080058551965,29.6457513130533,"CAMK2B;CAMK2A;RAPGEF4","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Th1 and Th2 cell differentiation","3/87",0.0122813678511143,0.0744676281772557,0,0,6.61081441922563,29.0854149251799,"PPP3CA;MAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"GABAergic synapse","3/90",0.0134522167029881,0.0744676281772557,0,0,6.38188849500483,27.4970773691945,"NSF;GAD2;GPHN","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"GnRH signaling pathway","3/90",0.0134522167029881,0.0744676281772557,0,0,6.38188849500483,27.4970773691945,"CAMK2B;CAMK2A;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Progesterone-mediated oocyte maturation","3/90",0.0134522167029881,0.0744676281772557,0,0,6.38188849500483,27.4970773691945,"ARAF;ANAPC4;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Tuberculosis","4/178",0.0168779226241083,0.0902095864391993,0,0,4.27586206896552,17.4529951455278,"CAMK2B;PPP3CA;CAMK2A;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Melanogenesis","3/100",0.0178018044903922,0.0908439916027579,0,0,5.72107139416129,23.0470812431264,"CAMK2B;CAMK2A;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Aldosterone-regulated sodium reabsorption","2/38",0.0185248472315401,0.0908439916027579,0,0,10.212962962963,40.7358566384472,"NEDD4L;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Glucagon signaling pathway","3/102",0.0187548885889565,0.0908439916027579,0,0,5.60492778249788,22.2868790261683,"CAMK2B;PPP3CA;CAMK2A","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"TNF signaling pathway","3/110",0.0228462363135395,0.105467800957175,0,0,5.18377150842868,19.5893112526659,"MAPK1;DNM1L;CX3CL1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Chemokine signaling pathway","4/197",0.0234887356917996,0.105467800957175,0,0,3.85120735164728,14.4467811332149,"ROCK2;MAPK1;CXCL14;CX3CL1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Alcoholism","4/199",0.0242639563050207,0.105467800957175,0,0,3.81132075471698,14.1733997830444,"GRIN2A;H3F3B;ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Cholinergic synapse","3/113",0.0244957473190858,0.105467800957175,0,0,5.04163126593033,18.7006997893071,"CAMK2B;CAMK2A;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Natural killer cell mediated cytotoxicity","3/118",0.0273845389322242,0.111169245677337,0,0,4.82121088988216,17.3456401928515,"PPP3CA;ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Rap1 signaling pathway","4/209",0.0283718808552901,0.111169245677337,0,0,3.62356189599632,12.9084201249919,"GRIN2A;MAPK1;RAPGEF5;RAPGEF4","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Type II diabetes mellitus","2/48",0.0286888375941515,0.111169245677337,0,0,7.98872785829308,28.3699471656915,"MAPK1;CACNA1E","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Cocaine addiction","2/48",0.0286888375941515,0.111169245677337,0,0,7.98872785829308,28.3699471656915,"GRIN2A;DLG4","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Regulation of actin cytoskeleton","4/217",0.031939369904793,0.120746398420559,0,0,3.48604836566569,12.0056572686786,"ROCK2;ARAF;MAPK1;BAIAP2","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Inflammatory mediator regulation of TRP channels","3/127",0.0330223340120123,0.121868137425283,0,0,4.46924932167621,15.2426928352724,"CAMK2B;CAMK2A;HTR2C","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Serotonergic synapse","3/132",0.0363959154913093,0.13119457909658,0,0,4.29493588350359,14.2304055756576,"ARAF;HTR2C;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"VEGF signaling pathway","2/58",0.0405834391303578,0.13978740144901,0,0,6.55886243386243,21.0171872925453,"PPP3CA;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Endometrial cancer","2/58",0.0405834391303578,0.13978740144901,0,0,6.55886243386243,21.0171872925453,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Vascular smooth muscle contraction","3/140",0.0421478253685937,0.142019846350696,0,0,4.04249948836892,12.800866452072,"ROCK2;ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Human T-cell leukemia virus 1 infection","4/245",0.0464223062625778,0.153094839802118,0,0,3.07664605026227,9.44522706379168,"PPP3CA;CRTC3;ANAPC4;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Phospholipase D signaling pathway","3/149",0.0491309166333702,0.154338090765497,0,0,3.79157598258866,11.425029935767,"DGKD;MAPK1;RAPGEF4","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Retrograde endocannabinoid signaling","3/150",0.0499397428990815,0.154338090765497,0,0,3.76559221819569,11.2852469472092,"GRIA1;MAPK1;SLC17A7","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Non-small cell lung cancer","2/66",0.0512023774522194,0.154338090765497,0,0,5.73668981481481,17.0492660901301,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Human cytomegalovirus infection","4/255",0.0523503371041887,0.154338090765497,0,0,2.95256709013005,8.70947325616799,"PPP3CA;ROCK2;MAPK1;CX3CL1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"mTOR signaling pathway","3/154",0.0532399453396325,0.154338090765497,0,0,3.66509871882156,10.749537770976,"CLIP1;NPRL3;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Renal cell carcinoma","2/68",0.0539970612527204,0.154338090765497,0,0,5.56228956228956,16.2353534757542,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Acute myeloid leukemia","2/69",0.0554143486380865,0.154338090765497,0,0,5.47899391929243,15.8502731073595,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Cushing syndrome","3/159",0.0575095503617083,0.154338090765497,0,0,3.54672897196262,10.1287636778424,"CAMK2B;CAMK2A;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Hepatitis C","3/160",0.0583824867634458,0.154338090765497,0,0,3.52395975950949,10.0106510449801,"ARAF;MAPK1;YWHAH","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Taurine and hypotaurine metabolism","1/11",0.0588774645560402,0.154338090765497,0,0,18.2385321100917,51.6569373485697,"GAD2","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Adherens junction","2/72",0.0597437770705151,0.154338090765497,0,0,5.24338624338624,14.7742382584895,"MAPK1;BAIAP2","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"B cell receptor signaling pathway","2/72",0.0597437770705151,0.154338090765497,0,0,5.24338624338624,14.7742382584895,"PPP3CA;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Melanoma","2/72",0.0597437770705151,0.154338090765497,0,0,5.24338624338624,14.7742382584895,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Gastric acid secretion","2/74",0.0626928867154775,0.159301597391787,0,0,5.09722222222222,14.1167940893966,"CAMK2B;CAMK2A","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Pancreatic cancer","2/75",0.0641857526347572,0.160464381586893,0,0,5.0271435819381,13.8044056431195,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Chronic myeloid leukemia","2/76",0.0656905912972057,0.161619708747093,0,0,4.95895895895896,13.5022513250223,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Salmonella infection","2/78",0.0687354921266073,0.165350415441658,0,0,4.82797270955166,12.9268466625035,"ROCK2;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"cGMP-PKG signaling pathway","3/172",0.0693404967981148,0.165350415441658,0,0,3.27174694464414,8.73139670614598,"PPP3CA;ROCK2;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Alzheimer disease","3/175",0.0722161041253737,0.169311927335696,0,0,3.2141925668333,8.44719444352901,"PPP3CA;GRIN2A;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Necroptosis","3/176",0.0731864460096234,0.169311927335696,0,0,3.19545135324942,8.35529057315577,"CAMK2B;CAMK2A;DNM1L","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Pathways in cancer","6/535",0.0749734692608735,0.17089540787405,0,0,2.11149483786535,5.47008280758843,"CAMK2B;DAPK1;ROCK2;CAMK2A;ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"RNA degradation","2/83",0.0765452675278006,0.171949514011726,0,0,4.52880658436214,11.6384576762614,"XRN1;ENO1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"MAPK signaling pathway","4/294",0.0792003844291218,0.174956094401372,0,0,2.55042290175667,6.46729640532225,"PPP3CA;ARAF;MAPK1;CACNA1E","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Transcriptional misregulation in cancer","3/183",0.0801411787257899,0.174956094401372,0,0,3.07009345794393,7.74880986385995,"MAF;H3F3B;DOT1L","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Gap junction","2/86",0.0813599284684614,0.175149846008493,0,0,4.36640211640212,10.9547457852629,"HTR2C;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Colorectal cancer","2/88",0.0846206695901688,0.179674024472276,0,0,4.26442721791559,10.5313301849733,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Prostate cancer","2/97",0.0997627347075194,0.208962484860345,0,0,3.85867446393762,8.89409247301181,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Choline metabolism in cancer","2/99",0.103224663992394,0.213330972250948,0,0,3.77873234058801,8.58092474638962,"DGKD;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"T cell receptor signaling pathway","2/101",0.106719366781441,0.21556656351631,0,0,3.7020202020202,8.28346504041588,"PPP3CA;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Aldosterone synthesis and secretion","2/102",0.108478657769498,0.21556656351631,0,0,3.66481481481481,8.14029336571136,"CAMK2B;CAMK2A","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Th17 cell differentiation","2/102",0.108478657769498,0.21556656351631,0,0,3.66481481481481,8.14029336571136,"PPP3CA;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Parathyroid hormone synthesis, secretion and action","2/107",0.117389027016292,0.230320242880067,0,0,3.48941798941799,7.47524701160477,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Neuroactive ligand-receptor interaction","4/348",0.125522179797588,0.242024001388981,0,0,2.14414216761738,4.44967992958934,"GRIA1;GRIN2A;GLRB;HTR2C","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"C-type lectin receptor signaling pathway","2/112",0.126477058790371,0.242024001388981,0,0,3.32996632996633,6.88535253518257,"PPP3CA;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Leukocyte transendothelial migration","2/115",0.132008457105866,0.249528181114748,0,0,3.24106850213045,6.56280489638391,"ROCK2;RAPGEF4","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Folate biosynthesis","1/26",0.133665534352962,0.249616359333845,0,0,7.28990825688073,14.6703178930379,"GPHN","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Ras signaling pathway","3/233",0.137221668717046,0.252443155304775,0,0,2.3965867533523,4.75999909226326,"GRIN2A;MAPK1;RAPGEF5","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Butanoate metabolism","1/27",0.138436569038102,0.252443155304775,0,0,7.00917431192661,13.8595420666929,"GAD2","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Cell cycle","2/123",0.147018180184099,0.264974627075993,0,0,3.02555861646771,5.8005980299617,"ANAPC4;YWHAH","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Sphingolipid signaling pathway","2/124",0.148918794994926,0.265315094531191,0,0,3.00060716454159,5.71421862120898,"ROCK2;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Platelet activation","2/125",0.150824450667867,0.265656702880901,0,0,2.97606142728094,5.6296329600299,"ROCK2;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Osteoclast differentiation","2/128",0.156570553889026,0.272679054525831,0,0,2.9047619047619,5.38615054134467,"PPP3CA;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Autophagy","2/130",0.160424478854654,0.27277302531846,0,0,2.85908564814815,5.23193227219955,"DAPK1;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"beta-Alanine metabolism","1/32",0.16190398922128,0.27277302531846,0,0,5.87718259840189,10.7008906690179,"GAD2","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Citrate cycle (TCA cycle)","1/32",0.16190398922128,0.27277302531846,0,0,5.87718259840189,10.7008906690179,"IDH3B","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"FoxO signaling pathway","2/132",0.16429595665974,0.273826594432899,0,0,2.81481481481481,5.08379724607774,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Prion diseases","1/34",0.171112602342263,0.282153759181392,0,0,5.52043369474562,9.7459582809162,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Insulin signaling pathway","2/139",0.177972404947528,0.290376029124914,0,0,2.67004595836713,4.60883780344572,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Alanine, aspartate and glutamate metabolism","1/37",0.184737854078807,0.293972043708507,0,0,5.05963302752294,8.54479661722006,"GAD2","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Thyroid cancer","1/37",0.184737854078807,0.293972043708507,0,0,5.05963302752294,8.54479661722006,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Systemic lupus erythematosus","2/143",0.185866195376992,0.293972043708507,0,0,2.59377462568952,4.36461782080396,"GRIN2A;H3F3B","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Breast cancer","2/147",0.193809543704571,0.303439184587964,0,0,2.52171136653895,4.13782407174263,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Gastric cancer","2/150",0.199796049741519,0.309683877099355,0,0,2.47022022022022,3.97818637000164,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Vasopressin-regulated water reabsorption","1/43",0.211326034137084,0.324312230606417,0,0,4.33551769331586,6.73892559472828,"NSF","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Hippo signaling pathway","2/159",0.217879569007714,0.331091501923486,0,0,2.327553668318,3.54675608314485,"DLG4;YWHAH","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Hepatitis B","2/163",0.225964890902432,0.336774597018047,0,0,2.26926616057051,3.37525121191904,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Protein processing in endoplasmic reticulum","2/163",0.225964890902432,0.336774597018047,0,0,2.26926616057051,3.37525121191904,"UBE2D3;MARCH6","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"ABC transporters","1/48",0.232825113065917,0.34227615723629,0,0,3.8733164161624,5.64523354886982,"ABCA5","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Tight junction","2/167",0.234072726884173,0.34227615723629,0,0,2.21380471380471,3.21471765730565,"ROCK2;NEDD4L","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Ribosome","2/170",0.240165495382475,0.344410421043813,0,0,2.1739417989418,3.10096934188908,"RPL11;RPS24","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Cysteine and methionine metabolism","1/50",0.241261218690496,0.344410421043813,0,0,3.71484740685265,5.28204879592619,"AHCYL2","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Hepatocellular carcinoma","2/171",0.242198296088875,0.344410421043813,0,0,2.16096866096866,3.06425028312631,"ARAF;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Fanconi anemia pathway","1/51",0.245444734651254,0.345853944281313,0,0,3.64036697247706,5.11356331288819,"REV1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Glycosaminoglycan biosynthesis","1/53",0.253743315013859,0.354326250695029,0,0,3.5,4.80001232811148,"CHST1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Cellular senescence","2/185",0.270712900651836,0.37464731786638,0,0,1.99423193685489,2.60585574621775,"PPP3CA;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Inflammatory bowel disease (IBD)","1/59",0.278100270893186,0.378118789372315,0,0,3.13698196773173,4.01462652923265,"MAF","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Lysine degradation","1/59",0.278100270893186,0.378118789372315,0,0,3.13698196773173,4.01462652923265,"DOT1L","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Glycerolipid metabolism","1/61",0.286042882512376,0.385536059038419,0,0,3.03211009174312,3.7950300472565,"DGKD","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Central carbon metabolism in cancer","1/64",0.297794714085332,0.396391331631987,0,0,2.8872870249017,3.49751776149773,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Focal adhesion","2/199",0.299211521296403,0.396391331631987,0,0,1.85119383342734,2.23365885905797,"ROCK2;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Glycolysis / Gluconeogenesis","1/67",0.309354838370867,0.401163248234915,0,0,2.75562969140951,3.2330874981879,"ENO1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Leishmaniasis","1/67",0.309354838370867,0.401163248234915,0,0,2.75562969140951,3.2330874981879,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"NOD-like receptor signaling pathway","2/205",0.311381357077897,0.401163248234915,0,0,1.79593139937968,2.09537941459722,"MAPK1;DNM1L","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Fc epsilon RI signaling pathway","1/68",0.313166148622095,0.401163248234915,0,0,2.71436396001643,3.15143465314277,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Type I diabetes mellitus","1/69",0.316956616363491,0.402690783084763,0,0,2.6743119266055,3.07275865370465,"GAD2","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Prolactin signaling pathway","1/72",0.328204090903338,0.413590521057052,0,0,2.56092518413232,2.85317703329767,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Kaposi sarcoma-associated herpesvirus infection","2/216",0.333575597108663,0.416969496385829,0,0,1.70266528210453,1.86933196952845,"PPP3CA;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Pertussis","1/76",0.342915711177924,0.421840755814113,0,0,2.42385321100917,2.59417883535798,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Renin secretion","1/76",0.342915711177924,0.421840755814113,0,0,2.42385321100917,2.59417883535798,"PPP3CA","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Viral carcinogenesis","2/229",0.359540428668234,0.438809184595089,0,0,1.60409528471202,1.64087502421588,"MAPK1;YWHAH","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Human immunodeficiency virus 1 infection","2/238",0.377305058534217,0.456892844318779,0,0,1.54221594475832,1.50319980127283,"PPP3CA;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Fc gamma R-mediated phagocytosis","1/87",0.381746828850804,0.45868805016957,0,0,2.11265201621506,2.03447890954226,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"TGF-beta signaling pathway","1/91",0.395296032444351,0.467716679609728,0,0,2.01834862385321,1.87327042221433,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"IL-17 signaling pathway","1/91",0.395296032444351,0.467716679609728,0,0,2.01834862385321,1.87327042221433,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Glycerophospholipid metabolism","1/97",0.415070019819439,0.48739282630313,0,0,1.89162844036697,1.6633241162205,"DGKD","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Phosphatidylinositol signaling system","1/98",0.418302807528015,0.487495753134153,0,0,1.87203253570415,1.63156937391523,"DGKD","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Toll-like receptor signaling pathway","1/99",0.421517889765006,0.487576663534149,0,0,1.85283654746302,1.6006526334537,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"AGE-RAGE signaling pathway in diabetic complications","1/101",0.42789532174084,0.491287221258002,0,0,1.81559633027523,1.54121740083384,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Chagas disease (American trypanosomiasis)","1/103",0.434203078164737,0.494863802320105,0,0,1.77981651376147,1.48479934736883,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Toxoplasmosis","1/108",0.44967256925769,0.508753636751401,0,0,1.69621881162651,1.35567843409027,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Thyroid hormone signaling pathway","1/115",0.470628111167143,0.524801131157606,0,0,1.59150169000483,1.19949424521981,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Ribosome biogenesis in eukaryotes","1/115",0.470628111167143,0.524801131157606,0,0,1.59150169000483,1.19949424521981,"XRN1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Cytokine-cytokine receptor interaction","2/292",0.47897033826613,0.530288588794643,0,0,1.25159642401022,0.921320913947523,"CXCL14;CX3CL1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Relaxin signaling pathway","1/131",0.51560379935622,0.565734213212808,0,0,1.39449541284404,0.923736964670274,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Spliceosome","1/132",0.518285537265927,0.565734213212808,0,0,1.38378037677709,0.909460535615943,"SRSF5","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Estrogen signaling pathway","1/134",0.523604955295251,0.567543832662685,0,0,1.36283368972891,0.881777629931955,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Signaling pathways regulating pluripotency of stem cells","1/137",0.531475131233943,0.570902183717906,0,0,1.33256880733945,0.842315240076294,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Apelin signaling pathway","1/138",0.534069784768364,0.570902183717906,0,0,1.32277506194335,0.829682569101737,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Apoptosis","1/141",0.541768619900496,0.575165315647787,0,0,1.29423328964613,0.793256639420087,"MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"PI3K-Akt signaling pathway","2/357",0.587140355879219,0.619093572525708,0,0,1.01904016692749,0.542630105390346,"MAPK1;YWHAH","Sncg","males","M_MUT_and_WT_M_P60_CORT"
"Human papillomavirus infection","2/360",0.591717713335385,0.619704361939086,0,0,1.0103455410718,0.530154163580459,"NFX1;MAPK1","Sncg","males","M_MUT_and_WT_M_P60_CORT"
