,Unnamed: 0,Metadata,Sex,Cell Type,Time Point,Tissue,Ontology,GO.ID,Term,Annotated,Significant,Expected,Fisher
8,9,Pvalb_M_P60_CORT_BP,M,Pvalb,P60,CORT,BP,GO:2000474,regulation of opioid receptor signaling pathway,3,1,0.0,0.00465
9,10,Pvalb_M_P60_CORT_BP,M,Pvalb,P60,CORT,BP,GO:0098912,membrane depolarization during atrial cardiac muscle cell ac...,3,1,0.0,0.00465
10,11,Pvalb_M_P60_CORT_BP,M,Pvalb,P60,CORT,BP,GO:0018125,peptidyl-cysteine methylation,3,1,0.0,0.00465
11,12,Pvalb_M_P60_CORT_BP,M,Pvalb,P60,CORT,BP,GO:1903660,negative regulation of complement-dependent cytotoxicity,3,1,0.0,0.00465
12,13,Pvalb_M_P60_CORT_BP,M,Pvalb,P60,CORT,BP,GO:0033693,neurofilament bundle assembly,3,1,0.0,0.00465
13,14,Pvalb_M_P60_CORT_BP,M,Pvalb,P60,CORT,BP,GO:1904093,negative regulation of autophagic cell death,4,1,0.01,0.0062
14,15,Pvalb_M_P60_CORT_BP,M,Pvalb,P60,CORT,BP,GO:0048936,peripheral nervous system neuron axonogenesis,4,1,0.01,0.0062
15,16,Pvalb_M_P60_CORT_BP,M,Pvalb,P60,CORT,BP,GO:1904879,positive regulation of calcium ion transmembrane transport v...,4,1,0.01,0.0062
16,17,Pvalb_M_P60_CORT_BP,M,Pvalb,P60,CORT,BP,GO:0090230,regulation of centromere complex assembly,4,1,0.01,0.0062
17,18,Pvalb_M_P60_CORT_BP,M,Pvalb,P60,CORT,BP,GO:0019062,virion attachment to host cell,5,1,0.01,0.00774
18,19,Pvalb_M_P60_CORT_BP,M,Pvalb,P60,CORT,BP,GO:0086045,membrane depolarization during AV node cell action potential,5,1,0.01,0.00774
19,20,Pvalb_M_P60_CORT_BP,M,Pvalb,P60,CORT,BP,GO:1901843,positive regulation of high voltage-gated calcium channel ac...,5,1,0.01,0.00774
0,1,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0098685,Schaffer collateral - CA1 synapse,79,3,0.13,0.00031
1,2,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0098563,intrinsic component of synaptic vesicle membrane,24,2,0.04,0.00073
2,3,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:1990917,ooplasm,1,1,0.0,0.00169
3,4,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0150017,basal proximal dendrite,1,1,0.0,0.00169
4,5,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0048471,perinuclear region of cytoplasm,594,5,1.0,0.00273
5,6,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0014701,junctional sarcoplasmic reticulum membrane,2,1,0.0,0.00337
6,7,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:1990565,HSP90-CDC37 chaperone complex,2,1,0.0,0.00337
7,8,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0005882,intermediate filament,56,2,0.09,0.00396
8,9,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0099029,anchored component of presynaptic active zone membrane,3,1,0.01,0.00505
9,10,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0099160,postsynaptic intermediate filament cytoskeleton,3,1,0.01,0.00505
10,11,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:1990913,sperm head plasma membrane,5,1,0.01,0.0084
11,12,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0030314,junctional membrane complex,5,1,0.01,0.0084
12,13,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0097418,neurofibrillary tangle,5,1,0.01,0.0084
13,14,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0098993,anchored component of synaptic vesicle membrane,6,1,0.01,0.01007
14,15,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0005576,extracellular region,1172,6,1.97,0.01135
15,16,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0005726,perichromatin fibrils,7,1,0.01,0.01174
16,17,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0033179,"proton-transporting V-type ATPase, V0 domain",7,1,0.01,0.01174
17,18,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0060199,clathrin-sculpted glutamate transport vesicle,7,1,0.01,0.01174
18,19,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0060203,clathrin-sculpted glutamate transport vesicle membrane,7,1,0.01,0.01174
19,20,Pvalb_M_P60_CORT_CC,M,Pvalb,P60,CORT,CC,GO:0000127,transcription factor TFIIIC complex,7,1,0.01,0.01174
0,1,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0042284,sphingolipid delta-4 desaturase activity,1,1,0.0,0.0017
1,2,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0106360,2-hydroxy-3-methylhexadecanoyl-CoA lyase activity,1,1,0.0,0.0017
2,3,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0017098,sulfonylurea receptor binding,1,1,0.0,0.0017
3,4,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0050251,retinol isomerase activity,1,1,0.0,0.0017
4,5,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0002135,CTP binding,1,1,0.0,0.0017
5,6,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0030272,5-formyltetrahydrofolate cyclo-ligase activity,2,1,0.0,0.0034
6,7,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0032564,dATP binding,2,1,0.0,0.0034
7,8,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0005080,protein kinase C binding,58,2,0.1,0.0044
8,9,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0086056,voltage-gated calcium channel activity involved in AV node c...,3,1,0.01,0.0051
9,10,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0034056,estrogen response element binding,3,1,0.01,0.0051
10,11,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0099184,structural constituent of postsynaptic intermediate filament...,3,1,0.01,0.0051
11,12,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0003726,double-stranded RNA adenosine deaminase activity,3,1,0.01,0.0051
12,13,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0002134,UTP binding,3,1,0.01,0.0051
13,14,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0003725,double-stranded RNA binding,65,2,0.11,0.0055
14,15,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0051082,unfolded protein binding,80,2,0.14,0.0082
15,16,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0042802,identical protein binding,1817,8,3.1,0.0083
16,17,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0008553,P-type proton-exporting transporter activity,5,1,0.01,0.0085
17,18,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0030976,thiamine pyrophosphate binding,5,1,0.01,0.0085
18,19,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0008251,tRNA-specific adenosine deaminase activity,6,1,0.01,0.0102
19,20,Pvalb_M_P60_CORT_MF,M,Pvalb,P60,CORT,MF,GO:0070324,thyroid hormone binding,6,1,0.01,0.0102
0,1,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:1902340,negative regulation of chromosome condensation,2,1,0.0,0.00031
1,2,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0090230,regulation of centromere complex assembly,4,1,0.0,0.00062
2,3,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0031508,pericentric heterochromatin assembly,5,1,0.0,0.00078
3,4,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0031509,subtelomeric heterochromatin assembly,6,1,0.0,0.00093
4,5,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0006336,DNA replication-independent nucleosome assembly,17,1,0.0,0.00264
5,6,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0007566,embryo implantation,36,1,0.01,0.00558
6,7,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0048477,oogenesis,72,1,0.01,0.01115
7,8,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0007338,single fertilization,78,1,0.01,0.01207
8,9,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0008584,male gonad development,82,1,0.01,0.01269
9,10,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0046546,development of primary male sexual characteristics,83,1,0.01,0.01285
10,11,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0046661,male sex differentiation,101,1,0.02,0.01562
11,12,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0009566,fertilization,106,1,0.02,0.01639
12,13,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0007292,female gamete generation,107,1,0.02,0.01654
13,14,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0007286,spermatid development,109,1,0.02,0.01685
14,15,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0048515,spermatid differentiation,115,1,0.02,0.01778
15,16,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0006997,nucleus organization,118,1,0.02,0.01824
16,17,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0008406,gonad development,140,1,0.02,0.02162
17,18,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0045137,development of primary sexual characteristics,142,1,0.02,0.02193
18,19,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0001649,osteoblast differentiation,153,1,0.02,0.02361
19,20,Sncg_M_P60_CORT_BP,M,Sncg,P60,CORT,BP,GO:0030307,positive regulation of cell growth,158,1,0.02,0.02438
0,1,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0000786,nucleosome,14,1,0.0,0.0022
1,2,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0000781,"chromosome, telomeric region",98,1,0.02,0.0151
2,3,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0000228,nuclear chromosome,166,1,0.03,0.0255
3,4,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0098687,chromosomal region,243,1,0.04,0.0372
4,5,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0031981,nuclear lumen,3220,1,0.5,0.4357
5,6,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0043233,organelle lumen,3577,1,0.55,0.4763
6,7,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0070013,intracellular organelle lumen,3577,1,0.55,0.4763
7,8,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0031974,membrane-enclosed lumen,3577,1,0.55,0.4763
8,9,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0005634,nucleus,5473,1,0.85,0.6669
9,10,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0016020,membrane,5544,1,0.86,0.6732
10,11,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0005622,intracellular anatomical structure,10237,2,1.58,0.7906
11,12,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0005737,cytoplasm,8359,1,1.29,0.8745
12,13,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0043231,intracellular membrane-bounded organelle,8533,1,1.32,0.8839
13,14,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0043227,membrane-bounded organelle,8794,1,1.36,0.8972
14,15,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0110165,cellular anatomical entity,11658,2,1.8,0.9005
15,16,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0043228,non-membrane-bounded organelle,3383,1,0.52,1.0
16,17,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0005694,chromosome,900,1,0.14,1.0
17,18,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0043229,intracellular organelle,9221,1,1.42,1.0
18,19,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0032991,protein-containing complex,4114,1,0.64,1.0
19,20,Sncg_M_P60_CORT_CC,M,Sncg,P60,CORT,CC,GO:0043232,intracellular non-membrane-bounded organelle,3383,1,0.52,1.0
0,1,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0031492,nucleosomal DNA binding,8,1,0.0,0.0013
1,2,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0000979,RNA polymerase II core promoter sequence-specific DNA bindin...,18,1,0.0,0.0028
2,3,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0004715,non-membrane spanning protein tyrosine kinase activity,24,1,0.0,0.0038
3,4,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DN...,751,1,0.12,0.1143
4,5,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0000987,cis-regulatory region sequence-specific DNA binding,765,1,0.12,0.1163
5,6,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0005524,ATP binding,1127,1,0.18,0.1689
6,7,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0032559,adenyl ribonucleotide binding,1176,1,0.18,0.1759
7,8,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0030554,adenyl nucleotide binding,1187,1,0.19,0.1774
8,9,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0035639,purine ribonucleoside triphosphate binding,1380,1,0.22,0.2047
9,10,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0032555,purine ribonucleotide binding,1433,1,0.22,0.2121
10,11,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0017076,purine nucleotide binding,1445,1,0.23,0.2137
11,12,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0032553,ribonucleotide binding,1448,1,0.23,0.2141
12,13,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0097367,carbohydrate derivative binding,1631,1,0.26,0.2394
13,14,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0000166,nucleotide binding,1638,1,0.26,0.2403
14,15,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:1901265,nucleoside phosphate binding,1638,1,0.26,0.2403
15,16,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0043168,anion binding,1784,1,0.28,0.2601
16,17,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0036094,small molecule binding,1834,1,0.29,0.2669
17,18,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:1901363,heterocyclic compound binding,4022,2,0.63,0.314
18,19,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0097159,organic cyclic compound binding,4062,2,0.64,0.3171
19,20,Sncg_M_P60_CORT_MF,M,Sncg,P60,CORT,MF,GO:0043167,ion binding,3981,1,0.62,0.5268
0,1,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0006012,galactose metabolic process,8,1,0.0,0.0023
1,2,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0046835,carbohydrate phosphorylation,14,1,0.0,0.004
2,3,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0035987,endodermal cell differentiation,17,1,0.0,0.0049
3,4,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:1902430,negative regulation of amyloid-beta formation,18,1,0.01,0.0052
4,5,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0010954,positive regulation of protein processing,21,1,0.01,0.006
5,6,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:1902993,positive regulation of amyloid precursor protein catabolic p...,23,1,0.01,0.0066
6,7,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0032092,positive regulation of protein binding,87,1,0.02,0.0247
7,8,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0007155,cell adhesion,1067,2,0.31,0.0316
8,9,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0022610,biological adhesion,1073,2,0.31,0.0319
9,10,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0051099,positive regulation of binding,159,1,0.05,0.0448
10,11,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0043393,regulation of protein binding,181,1,0.05,0.0509
11,12,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0051098,regulation of binding,316,1,0.09,0.0876
12,13,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0009611,response to wounding,338,1,0.1,0.0935
13,14,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0044093,positive regulation of molecular function,1179,1,0.34,0.2976
14,15,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0065009,regulation of molecular function,1965,1,0.56,0.4552
15,16,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0006950,response to stress,2619,1,0.75,0.5648
16,17,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0050896,response to stimulus,5730,1,1.64,0.8795
17,18,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0006793,phosphorus metabolic process,2130,1,0.61,1.0
18,19,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:1901564,organonitrogen compound metabolic process,4690,1,1.34,1.0
19,20,Non_neuronal_M_P60_CORT_BP,M,Non_neuronal,P60,CORT,BP,GO:0044281,small molecule metabolic process,1224,1,0.35,1.0
0,1,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0062023,collagen-containing extracellular matrix,262,2,0.07,0.002
1,2,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0005581,collagen trimer,53,1,0.02,0.015
2,3,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0005576,extracellular region,1177,2,0.34,0.038
3,4,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0005615,extracellular space,754,1,0.22,0.198
4,5,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0005829,cytosol,3166,1,0.9,0.641
5,6,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0032991,protein-containing complex,4314,1,1.23,0.77
6,7,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0005737,cytoplasm,8898,1,2.54,0.982
7,8,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0110165,cellular anatomical entity,12501,3,3.57,0.988
8,9,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0005622,intracellular anatomical structure,10870,1,3.1,0.997
9,10,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0030312,external encapsulating structure,342,2,0.1,1.0
10,11,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0071944,cell periphery,3812,2,1.09,1.0
11,12,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0005575,cellular_component,14015,4,4.0,1.0
12,13,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0031012,extracellular matrix,342,2,0.1,1.0
13,14,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0000015,phosphopyruvate hydratase complex,4,0,0.0,1.0
14,15,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0000109,nucleotide-excision repair complex,13,0,0.0,1.0
15,16,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0000110,nucleotide-excision repair factor 1 complex,3,0,0.0,1.0
16,17,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0000111,nucleotide-excision repair factor 2 complex,1,0,0.0,1.0
17,18,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0000112,nucleotide-excision repair factor 3 complex,1,0,0.0,1.0
18,19,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0000118,histone deacetylase complex,70,0,0.02,1.0
19,20,Non_neuronal_M_P60_CORT_CC,M,Non_neuronal,P60,CORT,CC,GO:0000120,RNA polymerase I transcription regulator complex,5,0,0.0,1.0
0,1,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0033858,N-acetylgalactosamine kinase activity,1,1,0.0,0.00022
1,2,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0004335,galactokinase activity,2,1,0.0,0.00043
2,3,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0050693,LBD domain binding,7,1,0.0,0.00152
3,4,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0030020,extracellular matrix structural constituent conferring tensi...,32,1,0.01,0.00694
4,5,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0005201,extracellular matrix structural constituent,104,2,0.02,0.01042
5,6,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0005198,structural molecule activity,434,2,0.09,0.0575
6,7,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0043167,ion binding,4219,2,0.92,0.22292
7,8,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0005524,ATP binding,1194,1,0.26,0.2376
8,9,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0032559,adenyl ribonucleotide binding,1245,1,0.27,0.24681
9,10,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0030554,adenyl nucleotide binding,1257,1,0.27,0.24896
10,11,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0035639,purine ribonucleoside triphosphate binding,1461,1,0.32,0.28499
11,12,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0032555,purine ribonucleotide binding,1518,1,0.33,0.29484
12,13,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0017076,purine nucleotide binding,1531,1,0.33,0.29708
13,14,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0032553,ribonucleotide binding,1532,1,0.33,0.29725
14,15,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0000166,nucleotide binding,1729,1,0.38,0.33054
15,16,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:1901265,nucleoside phosphate binding,1729,1,0.38,0.33054
16,17,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0097367,carbohydrate derivative binding,1745,1,0.38,0.33319
17,18,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0043168,anion binding,1898,1,0.41,0.35824
18,19,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0036094,small molecule binding,1947,1,0.42,0.36613
19,20,Non_neuronal_M_P60_CORT_MF,M,Non_neuronal,P60,CORT,MF,GO:0046872,metal ion binding,2829,1,0.61,0.49726
0,1,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:0071911,synchronous neurotransmitter secretion,1,1,0.0,0.0003
1,2,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:0098746,"fast, calcium ion-dependent exocytosis of neurotransmitter",1,1,0.0,0.0003
2,3,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:1903235,positive regulation of calcium ion-dependent exocytosis of n...,1,1,0.0,0.0003
3,4,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:1903281,positive regulation of calcium:sodium antiporter activity,2,1,0.0,0.0006
4,5,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:1903408,positive regulation of P-type sodium:potassium-exchanging tr...,2,1,0.0,0.0006
5,6,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:0046960,sensitization,3,1,0.0,0.0009
6,7,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:0098989,NMDA selective glutamate receptor signaling pathway,3,1,0.0,0.0009
7,8,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:0001666,response to hypoxia,172,2,0.05,0.00097
8,9,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:1903278,positive regulation of sodium ion export across plasma membr...,4,1,0.0,0.0012
9,10,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:0099502,calcium-dependent activation of synaptic vesicle fusion,5,1,0.0,0.0015
10,11,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:0099566,regulation of postsynaptic cytosolic calcium ion concentrati...,5,1,0.0,0.0015
11,12,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:1902951,negative regulation of dendritic spine maintenance,5,1,0.0,0.0015
12,13,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:0051291,protein heterooligomerization,22,2,0.01,0.00157
13,14,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:1903288,positive regulation of potassium ion import across plasma me...,6,1,0.0,0.0018
14,15,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:0070327,thyroid hormone transport,7,1,0.0,0.00209
15,16,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:0005513,detection of calcium ion,8,1,0.0,0.00239
16,17,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:0033603,positive regulation of dopamine secretion,8,1,0.0,0.00239
17,18,Oligo_M_P60_CORT_BP,M,Oligo,P60,CORT,BP,GO:0061669,spontaneous neurotransmitter secretion,10,1,0.0,0.00299
