,Unnamed: 0,Metadata,Sex,Cell Type,Time Point,Tissue,Ontology,GO.ID,Term,Annotated,Significant,Expected,Fisher
13,14,L4_M_P120_CORT_MF,M,L4,P120,CORT,MF,GO:0001642,group III metabotropic glutamate receptor activity,3,2,0.11,0.00359
14,15,L4_M_P120_CORT_MF,M,L4,P120,CORT,MF,GO:0019899,enzyme binding,1895,95,66.44,0.00551
15,16,L4_M_P120_CORT_MF,M,L4,P120,CORT,MF,GO:0098973,structural constituent of postsynaptic actin cytoskeleton,4,2,0.14,0.00702
16,17,L4_M_P120_CORT_MF,M,L4,P120,CORT,MF,GO:0005105,type 1 fibroblast growth factor receptor binding,4,2,0.14,0.00702
17,18,L4_M_P120_CORT_MF,M,L4,P120,CORT,MF,GO:0005290,L-histidine transmembrane transporter activity,4,2,0.14,0.00702
18,19,L4_M_P120_CORT_MF,M,L4,P120,CORT,MF,GO:0005021,vascular endothelial growth factor-activated receptor activi...,4,2,0.14,0.00702
19,20,L4_M_P120_CORT_MF,M,L4,P120,CORT,MF,GO:0015453,oxidoreduction-driven active transmembrane transporter activ...,35,5,1.23,0.00706
0,1,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0048488,synaptic vesicle endocytosis,65,14,2.75,4.2e-07
1,2,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0007007,inner mitochondrial membrane organization,28,7,1.19,0.00013
2,3,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0044571,[2Fe-2S] cluster assembly,4,3,0.17,0.00029
3,4,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0047497,mitochondrion transport along microtubule,23,6,0.97,0.00031
4,5,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0006412,translation,561,46,23.75,0.00033
5,6,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:2000300,regulation of synaptic vesicle exocytosis,78,11,3.3,0.00042
6,7,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0030150,protein import into mitochondrial matrix,17,5,0.72,0.00054
7,8,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:1902474,positive regulation of protein localization to synapse,5,3,0.21,0.00071
8,9,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0042776,mitochondrial ATP synthesis coupled proton transport,11,4,0.47,0.00083
9,10,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0032981,mitochondrial respiratory chain complex I assembly,49,8,2.07,0.00096
10,11,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0010880,regulation of release of sequestered calcium ion into cytoso...,20,5,0.85,0.00122
11,12,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0009154,purine ribonucleotide catabolic process,30,6,1.27,0.0014
12,13,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0036444,calcium import into the mitochondrion,13,4,0.55,0.00168
13,14,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0046314,phosphocreatine biosynthetic process,2,2,0.08,0.00179
14,15,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:1902340,negative regulation of chromosome condensation,2,2,0.08,0.00179
15,16,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:1905552,positive regulation of protein localization to endoplasmic r...,2,2,0.08,0.00179
16,17,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0050807,regulation of synapse organization,250,21,10.58,0.00222
17,18,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0060316,positive regulation of ryanodine-sensitive calcium-release c...,7,3,0.3,0.00233
18,19,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",23,5,0.97,0.00239
19,20,Pvalb_M_P120_CORT_BP,M,Pvalb,P120,CORT,BP,GO:0048024,"regulation of mRNA splicing, via spliceosome",96,11,4.06,0.00241
0,1,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0043209,myelin sheath,197,37,8.39,1.7e-14
1,2,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0005762,mitochondrial large ribosomal subunit,58,13,2.47,7.2e-07
2,3,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0098978,glutamatergic synapse,308,30,13.12,2.2e-05
3,4,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0022625,cytosolic large ribosomal subunit,53,10,2.26,6.8e-05
4,5,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0030426,growth cone,192,21,8.18,7.1e-05
5,6,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0043231,intracellular membrane-bounded organelle,9100,454,387.57,0.00022
6,7,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0005747,mitochondrial respiratory chain complex I,40,8,1.7,0.00024
7,8,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0005737,cytoplasm,9020,456,384.16,0.00042
8,9,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0022627,cytosolic small ribosomal subunit,45,8,1.92,0.00055
9,10,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0001405,"PAM complex, Tim23 associated import motor",5,3,0.21,0.00072
10,11,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0000275,"mitochondrial proton-transporting ATP synthase complex, cata...",5,3,0.21,0.00072
11,12,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0043679,axon terminus,161,16,6.86,0.00142
12,13,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0045202,synapse,1194,92,50.85,0.00173
13,14,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0005794,Golgi apparatus,1270,75,54.09,0.0022
14,15,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0045277,respiratory chain complex IV,14,4,0.6,0.00232
15,16,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0005787,signal peptidase complex,7,3,0.3,0.00237
16,17,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0033179,"proton-transporting V-type ATPase, V0 domain",7,3,0.3,0.00237
17,18,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:0061617,MICOS complex,7,3,0.3,0.00237
18,19,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:1904115,axon cytoplasm,7,3,0.3,0.00237
19,20,Pvalb_M_P120_CORT_CC,M,Pvalb,P120,CORT,CC,GO:1990904,ribonucleoprotein complex,653,65,27.81,0.00258
0,1,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0003735,structural constituent of ribosome,157,29,6.57,1.2e-11
1,2,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0001671,ATPase activator activity,23,8,0.96,2.5e-06
2,3,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0050998,nitric-oxide synthase binding,19,6,0.8,8.9e-05
3,4,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0004866,endopeptidase inhibitor activity,78,11,3.27,0.00038
4,5,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0003723,RNA binding,1019,72,42.66,0.00055
5,6,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0036002,pre-mRNA binding,36,7,1.51,0.00063
6,7,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0015453,oxidoreduction-driven active transmembrane transporter activ...,37,7,1.55,0.00075
7,8,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0005234,extracellularly glutamate-gated ion channel activity,6,3,0.25,0.00133
8,9,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0030550,acetylcholine receptor inhibitor activity,6,3,0.25,0.00133
9,10,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0043022,ribosome binding,65,9,2.72,0.00146
10,11,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0016209,antioxidant activity,55,8,2.3,0.00193
11,12,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0001540,amyloid-beta binding,56,8,2.34,0.00217
12,13,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0030235,nitric-oxide synthase regulator activity,7,3,0.29,0.00225
13,14,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0005246,calcium channel regulator activity,35,6,1.47,0.00302
14,15,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0097001,ceramide binding,16,4,0.67,0.0037
15,16,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0005515,protein binding,7187,348,300.89,0.00429
16,17,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0048306,calcium-dependent protein binding,63,8,2.64,0.00458
17,18,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0003746,translation elongation factor activity,17,4,0.71,0.00468
18,19,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0019904,protein domain specific binding,721,45,30.19,0.00477
19,20,Pvalb_M_P120_CORT_MF,M,Pvalb,P120,CORT,MF,GO:0031432,titin binding,9,3,0.38,0.00508
0,1,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:0150111,regulation of transepithelial transport,2,2,0.0,2.2e-06
1,2,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:0048488,synaptic vesicle endocytosis,64,4,0.1,2.3e-06
2,3,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:0048024,"regulation of mRNA splicing, via spliceosome",94,3,0.14,0.00037
3,4,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:0072749,cellular response to cytochalasin B,1,1,0.0,0.00153
4,5,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:0051621,regulation of norepinephrine uptake,2,1,0.0,0.00306
5,6,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:0140021,mitochondrial ADP transmembrane transport,2,1,0.0,0.00306
6,7,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:0071929,alpha-tubulin acetylation,2,1,0.0,0.00306
7,8,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:1902268,negative regulation of polyamine transmembrane transport,2,1,0.0,0.00306
8,9,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:2000815,regulation of mRNA stability involved in response to oxidati...,2,1,0.0,0.00306
9,10,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:1990544,mitochondrial ATP transmembrane transport,2,1,0.0,0.00306
10,11,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:2000277,positive regulation of oxidative phosphorylation uncoupler a...,2,1,0.0,0.00306
11,12,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:1900126,negative regulation of hyaluronan biosynthetic process,3,1,0.0,0.00458
12,13,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:0000380,"alternative mRNA splicing, via spliceosome",70,2,0.11,0.00503
13,14,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:0032091,negative regulation of protein binding,70,2,0.11,0.00503
14,15,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:0001738,morphogenesis of a polarized epithelium,73,2,0.11,0.00546
15,16,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:1902109,negative regulation of mitochondrial membrane permeability i...,4,1,0.01,0.0061
16,17,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:1900227,positive regulation of NLRP3 inflammasome complex assembly,4,1,0.01,0.0061
17,18,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:1902396,protein localization to bicellular tight junction,4,1,0.01,0.0061
18,19,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:0051343,positive regulation of cyclic-nucleotide phosphodiesterase a...,4,1,0.01,0.0061
19,20,Sncg_M_P120_CORT_BP,M,Sncg,P120,CORT,BP,GO:1901526,positive regulation of mitophagy,5,1,0.01,0.00763
0,1,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0043209,myelin sheath,192,5,0.31,1e-05
1,2,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0044305,calyx of Held,17,2,0.03,0.00033
2,3,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0120220,basal body patch,1,1,0.0,0.0016
3,4,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0022625,cytosolic large ribosomal subunit,52,2,0.08,0.00308
4,5,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0005876,spindle microtubule,55,2,0.09,0.00344
5,6,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0005905,clathrin-coated pit,58,2,0.09,0.00381
6,7,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0031523,Myb complex,4,1,0.01,0.00639
7,8,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0098685,Schaffer collateral - CA1 synapse,79,2,0.13,0.00697
8,9,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0098871,postsynaptic actin cytoskeleton,5,1,0.01,0.00798
9,10,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0098835,presynaptic endocytic zone membrane,5,1,0.01,0.00798
10,11,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0097427,microtubule bundle,6,1,0.01,0.00957
11,12,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0005757,mitochondrial permeability transition pore complex,6,1,0.01,0.00957
12,13,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0005884,actin filament,96,2,0.15,0.01014
13,14,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0071439,clathrin complex,7,1,0.01,0.01115
14,15,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0042382,paraspeckles,7,1,0.01,0.01115
15,16,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0043296,apical junction complex,102,2,0.16,0.01139
16,17,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0000276,"mitochondrial proton-transporting ATP synthase complex, coup...",8,1,0.01,0.01274
17,18,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0045263,"proton-transporting ATP synthase complex, coupling factor F(...",8,1,0.01,0.01274
18,19,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0030658,transport vesicle membrane,109,2,0.17,0.01293
19,20,Sncg_M_P120_CORT_CC,M,Sncg,P120,CORT,CC,GO:0030130,clathrin coat of trans-Golgi network vesicle,9,1,0.01,0.01432
0,1,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0098973,structural constituent of postsynaptic actin cytoskeleton,4,2,0.01,1.5e-05
1,2,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0050998,nitric-oxide synthase binding,17,2,0.03,0.00034
2,3,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0097718,disordered domain specific binding,32,2,0.05,0.00121
3,4,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0019799,tubulin N-acetyltransferase activity,1,1,0.0,0.00163
4,5,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0017077,oxidative phosphorylation uncoupler activity,2,1,0.0,0.00325
5,6,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0008073,ornithine decarboxylase inhibitor activity,2,1,0.0,0.00325
6,7,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0005471,ATP:ADP antiporter activity,2,1,0.0,0.00325
7,8,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0048306,calcium-dependent protein binding,58,2,0.09,0.00393
8,9,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0031800,type 3 metabotropic glutamate receptor binding,3,1,0.0,0.00487
9,10,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0031997,N-terminal myristoylation domain binding,3,1,0.0,0.00487
10,11,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0043530,adenosine 5'-monophosphoramidase activity,4,1,0.01,0.00649
11,12,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0015078,proton transmembrane transporter activity,75,2,0.12,0.0065
12,13,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0004468,"lysine N-acetyltransferase activity, acting on acetyl phosph...",5,1,0.01,0.00811
13,14,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0010856,adenylate cyclase activator activity,5,1,0.01,0.00811
14,15,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0003729,mRNA binding,272,3,0.44,0.00923
15,16,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0030619,U1 snRNA binding,6,1,0.01,0.00972
16,17,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0032051,clathrin light chain binding,6,1,0.01,0.00972
17,18,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0031432,titin binding,6,1,0.01,0.00972
18,19,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:0050733,RS domain binding,6,1,0.01,0.00972
19,20,Sncg_M_P120_CORT_MF,M,Sncg,P120,CORT,MF,GO:1990446,U1 snRNP binding,7,1,0.01,0.01133
0,1,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0048024,"regulation of mRNA splicing, via spliceosome",95,5,0.66,0.00051
1,2,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:1902600,proton transmembrane transport,66,4,0.46,0.00112
2,3,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0030521,androgen receptor signaling pathway,35,3,0.24,0.00179
3,4,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0045176,apical protein localization,12,2,0.08,0.00299
4,5,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0006406,mRNA export from nucleus,47,3,0.33,0.00418
5,6,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0007005,mitochondrion organization,455,9,3.15,0.00422
6,7,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0006511,ubiquitin-dependent protein catabolic process,553,11,3.83,0.00445
7,8,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0033044,regulation of chromosome organization,157,5,1.09,0.00466
8,9,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0034613,cellular protein localization,1531,22,10.6,0.00487
9,10,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0007612,learning,162,5,1.12,0.00532
10,11,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0019896,axonal transport of mitochondrion,16,2,0.11,0.00534
11,12,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0032411,positive regulation of transporter activity,102,4,0.71,0.00546
12,13,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0042775,mitochondrial ATP synthesis coupled electron transport,52,3,0.36,0.00556
13,14,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0032413,negative regulation of ion transmembrane transporter activit...,55,3,0.38,0.0065
14,15,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0010880,regulation of release of sequestered calcium ion into cytoso...,18,2,0.12,0.00675
15,16,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0007205,protein kinase C-activating G protein-coupled receptor signa...,18,2,0.12,0.00675
16,17,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:1905528,positive regulation of Golgi lumen acidification,1,1,0.01,0.00692
17,18,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:1904911,negative regulation of establishment of RNA localization to ...,1,1,0.01,0.00692
18,19,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:0098507,polynucleotide 5' dephosphorylation,1,1,0.01,0.00692
19,20,Non_neuronal_M_P120_CORT_BP,M,Non_neuronal,P120,CORT,BP,GO:2000986,negative regulation of behavioral fear response,1,1,0.01,0.00692
0,1,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0031981,nuclear lumen,3294,40,22.94,0.0018
1,2,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0035770,ribonucleoprotein granule,214,6,1.49,0.0038
2,3,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0043025,neuronal cell body,627,11,4.37,0.0041
3,4,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0005737,cytoplasm,8715,76,60.68,0.0042
4,5,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0033177,"proton-transporting two-sector ATPase complex, proton-transp...",15,2,0.1,0.0047
5,6,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0016604,nuclear body,642,11,4.47,0.0049
6,7,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0022625,cytosolic large ribosomal subunit,52,3,0.36,0.0056
7,8,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0098800,inner mitochondrial membrane protein complex,106,4,0.74,0.0064
8,9,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0043194,axon initial segment,18,2,0.13,0.0068
9,10,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0030142,COPI-coated Golgi to ER transport vesicle,1,1,0.01,0.007
10,11,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0099013,neuronal dense core vesicle lumen,1,1,0.01,0.007
11,12,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0016471,vacuolar proton-transporting V-type ATPase complex,19,2,0.13,0.0076
12,13,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0150034,distal axon,328,7,2.28,0.0079
13,14,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0044306,neuron projection terminus,179,5,1.25,0.0082
14,15,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0005681,spliceosomal complex,182,5,1.27,0.0088
15,16,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0098793,presynapse,440,8,3.06,0.0116
16,17,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:1902494,catalytic complex,1245,16,8.67,0.0117
17,18,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0043209,myelin sheath,196,5,1.36,0.0119
18,19,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0036464,cytoplasmic ribonucleoprotein granule,196,5,1.36,0.0119
19,20,Non_neuronal_M_P120_CORT_CC,M,Non_neuronal,P120,CORT,CC,GO:0070418,DNA-dependent protein kinase complex,2,1,0.01,0.0139
0,1,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0050998,nitric-oxide synthase binding,18,3,0.12,0.00023
1,2,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0010856,adenylate cyclase activator activity,5,2,0.03,0.00046
2,3,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0031432,titin binding,8,2,0.05,0.00126
3,4,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0061629,RNA polymerase II-specific DNA-binding transcription factor ...,267,7,1.83,0.00235
4,5,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0051428,peptide hormone receptor binding,11,2,0.08,0.00245
5,6,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0072542,protein phosphatase activator activity,11,2,0.08,0.00245
6,7,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0098505,G-rich strand telomeric DNA binding,11,2,0.08,0.00245
7,8,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0003729,mRNA binding,281,7,1.92,0.00312
8,9,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0009678,pyrophosphate hydrolysis-driven proton transmembrane transpo...,18,2,0.12,0.0066
9,10,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0005043,netrin receptor activity involved in chemorepulsion,1,1,0.01,0.00684
10,11,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0031735,CCR10 chemokine receptor binding,1,1,0.01,0.00684
11,12,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:1990444,F-box domain binding,1,1,0.01,0.00684
12,13,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0047485,protein N-terminus binding,125,4,0.86,0.01061
13,14,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0031690,adrenergic receptor binding,23,2,0.16,0.01067
14,15,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0044325,transmembrane transporter binding,126,4,0.86,0.0109
15,16,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0042803,protein homodimerization activity,551,9,3.77,0.01298
16,17,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0016922,nuclear receptor binding,134,4,0.92,0.01342
17,18,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0005515,protein binding,6912,63,47.3,0.01344
18,19,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0004651,polynucleotide 5'-phosphatase activity,2,1,0.01,0.01364
19,20,Non_neuronal_M_P120_CORT_MF,M,Non_neuronal,P120,CORT,MF,GO:0004739,pyruvate dehydrogenase (acetyl-transferring) activity,2,1,0.01,0.01364
