"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","db","module"
"Hexose Biosynthetic Process (GO:0019319)","5/35",8.14118175338075e-07,4.62884333977934e-05,0,0,34.859649122807,488.772728454884,"TPI1;MDH1;MDH2;PGK1;ENO1","GO_Biological_Process_2023","yellow"
"Lysosomal Lumen Acidification (GO:0007042)","4/18",1.70588085794879e-06,9.05254108618157e-05,0,0,59.1845238095238,786.055047821626,"ATP6V1A;ATP6AP2;ATP6V0C;ATP6V1D","GO_Biological_Process_2023","yellow"
"Carbohydrate Catabolic Process (GO:0016052)","5/41",1.83527027594512e-06,9.13046962282697e-05,0,0,29.0409356725146,383.581936553632,"TPI1;PKM;PGK1;ENO1;GAPDH","GO_Biological_Process_2023","yellow"
"Regulation Of Autophagy (GO:0010506)","9/241",3.38492163546205e-06,0.000158493977754576,0,0,8.38442591890868,105.611736414445,"EEF1A1;ATP6V1A;UCHL1;PSAP;VDAC1;ATP6V0E2;ATP6V1D;GAPDH;ATP6V0C","GO_Biological_Process_2023","yellow"
"Proton Transmembrane Transport (GO:1902600)","5/49",4.5245234915833e-06,0.000200084483294462,0,0,23.7511961722488,292.282179530666,"ATP6V1A;ATP6AP2;ATP6V0E2;ATP6V0C;ATP6V1D","GO_Biological_Process_2023","yellow"
"Regulation Of Lysosomal Lumen pH (GO:0035751)","4/25",6.8651537777598e-06,0.000287613810899831,0,0,39.4424603174603,468.933466405576,"ATP6V1A;ATP6AP2;ATP6V1D;ATP6V0C","GO_Biological_Process_2023","yellow"
"Regulation Of Macroautophagy (GO:0016241)","6/96",8.65606243313735e-06,0.000344511284838867,0,0,14.0496453900709,163.780237478939,"ATP6V1A;UCHL1;ATP6V0E2;ATP6V0C;GAPDH;ATP6V1D","GO_Biological_Process_2023","yellow"
"Glucose Metabolic Process (GO:0006006)","5/59",1.14185144773996e-05,0.00043281607257191,0,0,19.3430799220273,220.129558085278,"TPI1;MDH1;MDH2;PGK1;ENO1","GO_Biological_Process_2023","yellow"
"Aerobic Electron Transport Chain (GO:0019646)","5/68",2.29450226020539e-05,0.000830192635965222,0,0,16.5722639933166,177.031710734087,"NDUFB8;NDUFA4;COX4I1;NDUFC2;COX6B1","GO_Biological_Process_2023","yellow"
"Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)","5/70",2.64309844898493e-05,0.000914741897996524,0,0,16.0607287449393,169.295717393425,"NDUFB8;NDUFA4;COX4I1;NDUFC2;COX6B1","GO_Biological_Process_2023","yellow"
"Clathrin Coat Assembly (GO:0048268)","3/13",3.34476846171919e-05,0.0011093482064702,0,0,61.5154639175258,633.949335404614,"CALY;NSG2;NSG1","GO_Biological_Process_2023","yellow"
"Substantia Nigra Development (GO:0021762)","4/42",5.69121176311189e-05,0.00181208182537483,0,0,21.7785087719298,212.863194301798,"YWHAE;HSPA5;CALM2;COX6B1","GO_Biological_Process_2023","yellow"
"Ribosomal Small Subunit Biogenesis (GO:0042274)","5/84",6.37964752715953e-05,0.00190986272643548,0,0,13.2051965356429,127.559724087358,"RPS16;RPS7;RPS8;RPS5;RPSA","GO_Biological_Process_2023","yellow"
"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)","3/16",6.4781775896681e-05,0.00190986272643548,0,0,47.3124504361618,456.304276754387,"NDUFA4;COX4I1;COX6B1","GO_Biological_Process_2023","yellow"
"Negative Regulation Of Calcium Ion Transmembrane Transport (GO:1903170)","3/19",0.000110880634975557,0.00315217805144797,0,0,38.4355670103093,350.034872525707,"YWHAE;VDAC1;CALM2","GO_Biological_Process_2023","yellow"
"Endosome Organization (GO:0007032)","4/53",0.000142752355958971,0.00391830604632211,0,0,16.8801020408163,149.463162098515,"ATP6V1A;ATP6AP2;ATP6V0C;ATP6V1D","GO_Biological_Process_2023","yellow"
"Aerobic Respiration (GO:0009060)","4/59",0.000216842579171967,0.00575355643402953,0,0,15.0340909090909,126.832686102133,"NDUFA13;NDUFB8;MDH2;NDUFC2","GO_Biological_Process_2023","yellow"
"Positive Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902255)","2/5",0.000245087170998512,0.00609654337858799,0,0,135.353741496599,1125.31701267514,"RPS7;UBB","GO_Biological_Process_2023","yellow"
"Positive Regulation Of Tau-Protein Kinase Activity (GO:1902949)","2/5",0.000245087170998512,0.00609654337858799,0,0,135.353741496599,1125.31701267514,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Positive Regulation Of Mitophagy (GO:1901526)","2/6",0.000366432168048497,0.00883878805353344,0,0,101.510204081633,803.117990717184,"VDAC1;SLC25A4","GO_Biological_Process_2023","yellow"
"Malate Metabolic Process (GO:0006108)","2/7",0.00051133277923463,0.011971202713846,0,0,81.2040816326531,615.404316417306,"MDH1;MDH2","GO_Biological_Process_2023","yellow"
"Positive Regulation Of Protein Dephosphorylation (GO:0035307)","3/33",0.000593409864284098,0.0134958357705755,0,0,20.4845360824742,152.192426040013,"HSP90AB1;CALM2;PPIA","GO_Biological_Process_2023","yellow"
"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)","3/34",0.000648483947959066,0.0142348924390047,0,0,19.8227469238444,145.516273766311,"NDUFB8;NDUFA4;NDUFC2","GO_Biological_Process_2023","yellow"
"Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902253)","2/8",0.000679555166686154,0.0142348924390047,0,0,67.6666666666667,493.565548173325,"RPS7;UBB","GO_Biological_Process_2023","yellow"
"Modification-Dependent Macromolecule Catabolic Process (GO:0043632)","2/8",0.000679555166686154,0.0142348924390047,0,0,67.6666666666667,493.565548173325,"UBB;UBA52","GO_Biological_Process_2023","yellow"
"Platelet Aggregation (GO:0070527)","3/35",0.000706715904482267,0.0144242528196893,0,0,19.2023195876289,139.310558994682,"GNAS;PPIA;ACTG1","GO_Biological_Process_2023","yellow"
"Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)","4/82",0.000763307494582887,0.0151898191421995,0,0,10.5886752136752,76.0039181528157,"NDUFA13;GHITM;SLC25A4;GRINA","GO_Biological_Process_2023","yellow"
"Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)","3/37",0.000832937363224714,0.0161711741738262,0,0,18.0709520921771,128.133027538084,"HSP90AB1;CALM2;HSP90B1","GO_Biological_Process_2023","yellow"
"Regulation Of Tau-Protein Kinase Activity (GO:1902947)","2/9",0.000870867194754317,0.0165050068339152,0,0,57.997084548105,408.648679561366,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"protein-RNA Complex Assembly (GO:0022618)","5/150",0.000943057893910248,0.0174575368268037,0,0,7.17059891107078,49.9531375212897,"HSP90AA1;HSP90AB1;RPS5;RPSA;EIF3C","GO_Biological_Process_2023","yellow"
"Regulation Of Protein Dephosphorylation (GO:0035304)","3/40",0.00104769503107265,0.0185325609940851,0,0,16.6032320980775,113.917477373754,"CALM2;PPIA;HSP90B1","GO_Biological_Process_2023","yellow"
"Cellular Response To Heat (GO:0034605)","3/40",0.00104769503107265,0.0185325609940851,0,0,16.6032320980775,113.917477373754,"YWHAE;HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)","3/43",0.00129454713089392,0.0214731573013654,0,0,15.3556701030928,102.108977171279,"NDUFA4;COX4I1;COX6B1","GO_Biological_Process_2023","yellow"
"Central Nervous System Neuron Axonogenesis (GO:0021955)","2/11",0.0013218400851343,0.0214731573013654,0,0,45.1043083900227,298.984305122014,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Glycerol Metabolic Process (GO:0006071)","2/11",0.0013218400851343,0.0214731573013654,0,0,45.1043083900227,298.984305122014,"TPI1;GOT1","GO_Biological_Process_2023","yellow"
"Intracellular Copper Ion Homeostasis (GO:0006878)","2/11",0.0013218400851343,0.0214731573013654,0,0,45.1043083900227,298.984305122014,"PRNP;ARF1","GO_Biological_Process_2023","yellow"
"Response To Unfolded Protein (GO:0006986)","3/44",0.00138425852269568,0.0220373956813153,0,0,14.9803872265527,98.6097568216037,"HSPA8;HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Homotypic Cell-Cell Adhesion (GO:0034109)","3/46",0.00157518599530849,0.0245852559267756,0,0,14.2821865260129,92.1684043252849,"GNAS;PPIA;ACTG1","GO_Biological_Process_2023","yellow"
"Dicarboxylic Acid Metabolic Process (GO:0043648)","3/50",0.00200467613787586,0.0306869654951766,0,0,13.0640491335819,81.1574365484459,"GOT1;MDH1;MDH2","GO_Biological_Process_2023","yellow"
"Copper Ion Homeostasis (GO:0055070)","2/14",0.00216576516004231,0.0325273408942204,0,0,33.8231292517007,207.504274169846,"PRNP;ARF1","GO_Biological_Process_2023","yellow"
"NADH Dehydrogenase Complex Assembly (GO:0010257)","3/53",0.00237020480089914,0.0336907682413521,0,0,12.2783505154639,74.219914290735,"NDUFA13;NDUFB8;NDUFC2","GO_Biological_Process_2023","yellow"
"Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)","3/53",0.00237020480089914,0.0336907682413521,0,0,12.2783505154639,74.219914290735,"NDUFA13;NDUFB8;NDUFC2","GO_Biological_Process_2023","yellow"
"Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981)","3/53",0.00237020480089914,0.0336907682413521,0,0,12.2783505154639,74.219914290735,"NDUFA13;NDUFB8;NDUFC2","GO_Biological_Process_2023","yellow"
"Regulation Of Apoptotic Process (GO:0042981)","10/705",0.00277301915681903,0.0387249692776833,0,0,3.07034372501998,18.0776269049553,"HSP90AA1;ARL6IP1;UBB;HSPA5;CFL1;ARL6IP5;VDAC1;PPIA;HSP90B1;CTSB","GO_Biological_Process_2023","yellow"
"Neuron Projection Organization (GO:0106027)","2/16",0.00283741499181759,0.0389410747152897,0,0,28.9883381924198,170.012598917729,"PRNP;ARF1","GO_Biological_Process_2023","yellow"
"Ribonucleoprotein Complex Biogenesis (GO:0022613)","4/118",0.00292063617209589,0.0392524542425247,0,0,7.23172514619883,42.2040139869092,"RPS16;RPS7;RPS8;RPS5","GO_Biological_Process_2023","yellow"
"Regulation Of Neuron Death (GO:1901214)","3/58",0.00306619730639825,0.0392524542425247,0,0,11.1593252108716,64.5825541481917,"PRNP;UBB;SNCB","GO_Biological_Process_2023","yellow"
"Positive Regulation By Host Of Viral Process (GO:0044794)","2/17",0.00320528834894988,0.0392524542425247,0,0,27.0544217687075,155.372278725068,"EEF1A1;CFL1","GO_Biological_Process_2023","yellow"
"Central Nervous System Neuron Development (GO:0021954)","2/17",0.00320528834894988,0.0392524542425247,0,0,27.0544217687075,155.372278725068,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Ribosomal Small Subunit Assembly (GO:0000028)","2/17",0.00320528834894988,0.0392524542425247,0,0,27.0544217687075,155.372278725068,"RPS5;RPSA","GO_Biological_Process_2023","yellow"
"Membrane Lipid Metabolic Process (GO:0006643)","2/17",0.00320528834894988,0.0392524542425247,0,0,27.0544217687075,155.372278725068,"TECR;SERINC1","GO_Biological_Process_2023","yellow"
"Microtubule Depolymerization (GO:0007019)","2/17",0.00320528834894988,0.0392524542425247,0,0,27.0544217687075,155.372278725068,"STMN2;STMN3","GO_Biological_Process_2023","yellow"
"Regulation Of Protein Catabolic Process (GO:0042176)","4/122",0.00329262302177257,0.0397110291716812,0,0,6.98516949152542,39.9277230897484,"EEF1A1;NDUFA13;HSP90AA1;UBB","GO_Biological_Process_2023","yellow"
"Proton Motive Force-Driven ATP Synthesis (GO:0015986)","3/60",0.00337607395601961,0.0401097741640539,0,0,10.7666847531199,61.2736529352707,"NDUFA13;NDUFB8;NDUFC2","GO_Biological_Process_2023","yellow"
"Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243)","3/61",0.00353793656963806,0.0414146692563514,0,0,10.5805190188411,59.7186883041205,"NDUFA13;ENO1;PPIA","GO_Biological_Process_2023","yellow"
"Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)","2/18",0.00359423711737408,0.0414639528323155,0,0,25.3622448979592,142.749455625051,"HSP90AB1;CALM2","GO_Biological_Process_2023","yellow"
"Oxidative Phosphorylation (GO:0006119)","3/63",0.0038757213407074,0.0440724883886155,0,0,10.2268041237113,56.7896834351746,"NDUFA13;NDUFB8;NDUFC2","GO_Biological_Process_2023","yellow"
"RNA-templated DNA Biosynthetic Process (GO:0006278)","2/19",0.00400404563880334,0.0442669490067702,0,0,23.8691476590636,131.768436654952,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Telomere Maintenance Via Telomerase (GO:0007004)","2/19",0.00400404563880334,0.0442669490067702,0,0,23.8691476590636,131.768436654952,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Long-Term Memory (GO:0007616)","2/20",0.00443449984753605,0.0483542723101191,0,0,22.5419501133787,122.139959975335,"PRNP;PJA2","GO_Biological_Process_2023","yellow"
"Vesicle-Mediated Transport (GO:0016192)","7/411",0.00457858781679275,0.0492507554346895,0,0,3.63227935696795,19.5647811830396,"SNAP47;ARF1;CALY;NSG2;OCIAD1;NSG1;AP2M1","GO_Biological_Process_2023","yellow"
"Chaperone-Mediated Protein Complex Assembly (GO:0051131)","2/21",0.00488538725831669,0.051168003389738,0,0,21.3544575725027,113.63788950908,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)","2/21",0.00488538725831669,0.051168003389738,0,0,21.3544575725027,113.63788950908,"RPS7;UBB","GO_Biological_Process_2023","yellow"
"Cytoskeleton-Dependent Intracellular Transport (GO:0030705)","2/22",0.00535649695773258,0.0539717921310777,0,0,20.2857142857143,106.083028567318,"TUBA1B;TUBB2A","GO_Biological_Process_2023","yellow"
"Positive Regulation Of Phosphatase Activity (GO:0010922)","2/22",0.00535649695773258,0.0539717921310777,0,0,20.2857142857143,106.083028567318,"HSP90AB1;CALM2","GO_Biological_Process_2023","yellow"
"Natural Killer Cell Mediated Immunity (GO:0002228)","2/22",0.00535649695773258,0.0539717921310777,0,0,20.2857142857143,106.083028567318,"TUBB2A;TUBB4B","GO_Biological_Process_2023","yellow"
"Axon Extension (GO:0048675)","2/23",0.00584761959206228,0.0581838149410196,0,0,19.3187560738581,99.3316462237063,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Positive Regulation Of Protein Kinase Activity (GO:0045860)","4/145",0.00607059643117075,0.0592431161935583,0,0,5.83894799054374,29.8037330019864,"PRNP;HSP90AA1;HSP90AB1;CALM2","GO_Biological_Process_2023","yellow"
"Protein-Containing Complex Assembly (GO:0065003)","6/328",0.00610293408024093,0.0592431161935583,0,0,3.88093035549095,19.7888081008097,"HSP90AA1;HSP90AB1;CALY;NSG2;NSG1;AP2M1","GO_Biological_Process_2023","yellow"
"Negative Regulation Of Ion Transmembrane Transporter Activity (GO:0032413)","2/24",0.00635854736076345,0.0602548059424727,0,0,18.4397031539889,93.2671948534304,"YWHAE;CALM2","GO_Biological_Process_2023","yellow"
"Natural Killer Cell Mediated Cytotoxicity (GO:0042267)","2/24",0.00635854736076345,0.0602548059424727,0,0,18.4397031539889,93.2671948534304,"TUBB2A;TUBB4B","GO_Biological_Process_2023","yellow"
"Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051)","2/25",0.00688907400282997,0.0645141518382666,0,0,17.6370896184561,87.7942327571282,"HSP90AB1;RPS7","GO_Biological_Process_2023","yellow"
"Proteolysis Involved In Protein Catabolic Process (GO:0051603)","3/78",0.00703533563956652,0.0651177577801739,0,0,8.17525773195876,40.5231982940018,"UBB;UBA52;CTSB","GO_Biological_Process_2023","yellow"
"Telomere Maintenance Via Telomere Lengthening (GO:0010833)","2/26",0.0074389947886241,0.0680625270315492,0,0,16.9013605442177,82.8338984204336,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Ribosome Biogenesis (GO:0042254)","4/155",0.00765370569167659,0.0685425030368741,0,0,5.44950331125828,26.553060978024,"RPS16;RPS7;RPS8;RPS5","GO_Biological_Process_2023","yellow"
"Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)","2/27",0.00800810651058956,0.0685425030368741,0,0,16.2244897959184,78.3204947866311,"STMN2;STMN3","GO_Biological_Process_2023","yellow"
"Regulation Of Peptidase Activity (GO:0052547)","2/27",0.00800810651058956,0.0685425030368741,0,0,16.2244897959184,78.3204947866311,"NDUFA13;CTSB","GO_Biological_Process_2023","yellow"
"Chaperone Cofactor-Dependent Protein Refolding (GO:0051085)","2/27",0.00800810651058956,0.0685425030368741,0,0,16.2244897959184,78.3204947866311,"HSPA8;HSPA5","GO_Biological_Process_2023","yellow"
"Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)","2/27",0.00800810651058956,0.0685425030368741,0,0,16.2244897959184,78.3204947866311,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Microtubule Polymerization Or Depolymerization (GO:0031109)","2/27",0.00800810651058956,0.0685425030368741,0,0,16.2244897959184,78.3204947866311,"STMN2;STMN3","GO_Biological_Process_2023","yellow"
"Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)","2/28",0.00859620747114401,0.0707715320320153,0,0,15.5996860282575,74.1988795836398,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Protein Depolymerization (GO:0051261)","2/28",0.00859620747114401,0.0707715320320153,0,0,15.5996860282575,74.1988795836398,"STMN2;STMN3","GO_Biological_Process_2023","yellow"
"Protein Insertion Into Mitochondrial Membrane (GO:0051204)","2/28",0.00859620747114401,0.0707715320320153,0,0,15.5996860282575,74.1988795836398,"NDUFA13;HSP90AA1","GO_Biological_Process_2023","yellow"
"Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)","3/84",0.00862416910440388,0.0707715320320153,0,0,7.56739213440244,35.9692273171892,"NDUFA13;ARL6IP1;ARL6IP5","GO_Biological_Process_2023","yellow"
"Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)","2/29",0.00920309747511436,0.0739966221231417,0,0,15.021164021164,70.4224490277819,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Positive Regulation Of Dephosphorylation (GO:0035306)","2/29",0.00920309747511436,0.0739966221231417,0,0,15.021164021164,70.4224490277819,"CALM2;PPIA","GO_Biological_Process_2023","yellow"
"Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)","2/30",0.00982857782071015,0.0774608707453988,0,0,14.4839650145773,66.9515638793864,"RPS16;RPS8","GO_Biological_Process_2023","yellow"
"Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020)","2/30",0.00982857782071015,0.0774608707453988,0,0,14.4839650145773,66.9515638793864,"YWHAE;CALM2","GO_Biological_Process_2023","yellow"
"Mitochondrial Respiratory Chain Complex Assembly (GO:0033108)","3/90",0.0104072034150418,0.0809327303195101,0,0,7.04337006754355,32.1547950435062,"NDUFA13;NDUFB8;NDUFC2","GO_Biological_Process_2023","yellow"
"Presynaptic Endocytosis (GO:0140238)","2/31",0.0104724512850622,0.0809327303195101,0,0,13.9838142153413,63.7523090878691,"SNCB;AP2M1","GO_Biological_Process_2023","yellow"
"'De Novo' Post-Translational Protein Folding (GO:0051084)","2/32",0.0111345221222249,0.083613958578217,0,0,13.5170068027211,60.795507674817,"HSPA8;HSPA5","GO_Biological_Process_2023","yellow"
"Mitochondrial Membrane Organization (GO:0007006)","2/32",0.0111345221222249,0.083613958578217,0,0,13.5170068027211,60.795507674817,"GHITM;SLC25A4","GO_Biological_Process_2023","yellow"
"Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901019)","2/32",0.0111345221222249,0.083613958578217,0,0,13.5170068027211,60.795507674817,"YWHAE;CALM2","GO_Biological_Process_2023","yellow"
"Positive Regulation Of Telomerase Activity (GO:0051973)","2/33",0.0118145960439168,0.0878917612239041,0,0,13.0803159973667,58.0559303610333,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"ATP Metabolic Process (GO:0046034)","2/34",0.0125124802245356,0.0913755436580762,0,0,12.6709183673469,55.5116572102178,"HSPA8;ALDOA","GO_Biological_Process_2023","yellow"
"Inner Mitochondrial Membrane Organization (GO:0007007)","2/34",0.0125124802245356,0.0913755436580762,0,0,12.6709183673469,55.5116572102178,"NDUFA13;GHITM","GO_Biological_Process_2023","yellow"
"Monoatomic Cation Transmembrane Transport (GO:0098655)","5/281",0.0134771175202391,0.0975253231464577,0,0,3.74218154080854,16.1166853699717,"ATP6V1A;ATP6AP2;ATP6V0E2;ATP6V1D;ATP6V0C","GO_Biological_Process_2023","yellow"
"Inorganic Cation Transmembrane Transport (GO:0098662)","5/284",0.0140533199676593,0.100778763011323,0,0,3.70137709866063,15.7859906570118,"ATP6V1A;ATP6AP2;ATP6V0E2;ATP6V1D;ATP6V0C","GO_Biological_Process_2023","yellow"
"Protein Catabolic Process (GO:0030163)","3/102",0.0145721785315227,0.103566554563322,0,0,6.18587941268354,26.1578642224501,"HSPA8;HSP90AA1;CTSB","GO_Biological_Process_2023","yellow"
"Regulation Of Cellular Component Biogenesis (GO:0044087)","2/37",0.0147110875878219,0.10362854619386,0,0,11.5830903790087,48.8708399253876,"HSPA8;HSP90AA1","GO_Biological_Process_2023","yellow"
"Maturation Of SSU-rRNA (GO:0030490)","2/38",0.0154783132235365,0.10787396266662,0,0,11.2607709750567,46.9384448645158,"RPS16;RPS8","GO_Biological_Process_2023","yellow"
"Negative Regulation Of Mitochondrion Organization (GO:0010823)","2/39",0.0162624064321538,0.10787396266662,0,0,10.9558742415885,45.1261415257865,"GHITM;SLC25A4","GO_Biological_Process_2023","yellow"
"Regulation Of Mitochondrial Membrane Potential (GO:0051881)","2/39",0.0162624064321538,0.10787396266662,0,0,10.9558742415885,45.1261415257865,"UBB;ARL6IP5","GO_Biological_Process_2023","yellow"
"Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)","2/39",0.0162624064321538,0.10787396266662,0,0,10.9558742415885,45.1261415257865,"HSP90AB1;RPS7","GO_Biological_Process_2023","yellow"
"Neuron Projection Extension (GO:1990138)","2/39",0.0162624064321538,0.10787396266662,0,0,10.9558742415885,45.1261415257865,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)","2/39",0.0162624064321538,0.10787396266662,0,0,10.9558742415885,45.1261415257865,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)","2/39",0.0162624064321538,0.10787396266662,0,0,10.9558742415885,45.1261415257865,"UBB;RPS7","GO_Biological_Process_2023","yellow"
"Regulation Of Microtubule Cytoskeleton Organization (GO:0070507)","2/40",0.0170631829128301,0.111330275398466,0,0,10.6670247046187,43.4236674606069,"STMN2;STMN3","GO_Biological_Process_2023","yellow"
"Synaptic Vesicle Endocytosis (GO:0048488)","2/40",0.0170631829128301,0.111330275398466,0,0,10.6670247046187,43.4236674606069,"SNCB;AP2M1","GO_Biological_Process_2023","yellow"
"Negative Regulation Of Proteolysis (GO:0045861)","2/41",0.0178804597481127,0.115714194792665,0,0,10.3929879644165,41.8218699251635,"PRNP;CTSB","GO_Biological_Process_2023","yellow"
"Regulation Of Protein Ubiquitination (GO:0031396)","3/113",0.0191074760635156,0.122657668923858,0,0,5.56419868791003,22.0212934005866,"HSP90AA1;HSP90AB1;UBB","GO_Biological_Process_2023","yellow"
"Regulation Of Transport (GO:0051049)","2/44",0.0204294838615153,0.128760116004693,0,0,9.6491739552964,37.5427757402553,"ARL6IP5;ACTG1","GO_Biological_Process_2023","yellow"
"Synaptic Vesicle Recycling (GO:0036465)","2/44",0.0204294838615153,0.128760116004693,0,0,9.6491739552964,37.5427757402553,"SNCB;AP2M1","GO_Biological_Process_2023","yellow"
"Protein Stabilization (GO:0050821)","4/208",0.0205433853424573,0.128760116004693,0,0,4.02287581699346,15.6297425803969,"HSP90AA1;HSP90AB1;RPS7;GAPDH","GO_Biological_Process_2023","yellow"
"Regulation Of Telomerase Activity (GO:0051972)","2/45",0.0213109604144822,0.131500189844402,0,0,9.42429995253915,36.2697365803843,"HSP90AA1;HSP90AB1","GO_Biological_Process_2023","yellow"
"Regulation Of Apoptotic Signaling Pathway (GO:2001233)","2/45",0.0213109604144822,0.131500189844402,0,0,9.42429995253915,36.2697365803843,"PPIA;GRINA","GO_Biological_Process_2023","yellow"
"Regulation Of Protein-Containing Complex Assembly (GO:0043254)","3/119",0.0218742991047355,0.133938016056688,0,0,5.27479559189477,20.1626048968317,"HSPA8;HSP90AA1;HSPA5","GO_Biological_Process_2023","yellow"
"Regulation Of Glutamate Receptor Signaling Pathway (GO:1900449)","1/5",0.0247535287182936,0.139743325246537,0,0,50.2424242424242,185.836036973753,"PRNP","GO_Biological_Process_2023","yellow"
"Negative Regulation Of Protein Polyubiquitination (GO:1902915)","1/5",0.0247535287182936,0.139743325246537,0,0,50.2424242424242,185.836036973753,"PPIA","GO_Biological_Process_2023","yellow"
"Adenylate Cyclase-Activating Dopamine Receptor Signaling Pathway (GO:0007191)","1/5",0.0247535287182936,0.139743325246537,0,0,50.2424242424242,185.836036973753,"GNAS","GO_Biological_Process_2023","yellow"
"Aspartate Metabolic Process (GO:0006531)","1/5",0.0247535287182936,0.139743325246537,0,0,50.2424242424242,185.836036973753,"GOT1","GO_Biological_Process_2023","yellow"
"Axo-Dendritic Transport (GO:0008088)","1/5",0.0247535287182936,0.139743325246537,0,0,50.2424242424242,185.836036973753,"HSPA8","GO_Biological_Process_2023","yellow"
"Regulation Of Stress Granule Assembly (GO:0062028)","1/5",0.0247535287182936,0.139743325246537,0,0,50.2424242424242,185.836036973753,"G3BP2","GO_Biological_Process_2023","yellow"
"Establishment Of Mitochondrion Localization, Microtubule-Mediated (GO:0034643)","1/5",0.0247535287182936,0.139743325246537,0,0,50.2424242424242,185.836036973753,"UBB","GO_Biological_Process_2023","yellow"
"Glycolipid Transport (GO:0046836)","1/5",0.0247535287182936,0.139743325246537,0,0,50.2424242424242,185.836036973753,"PSAP","GO_Biological_Process_2023","yellow"
"Positive Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034137)","1/5",0.0247535287182936,0.139743325246537,0,0,50.2424242424242,185.836036973753,"PJA2","GO_Biological_Process_2023","yellow"
"Protein Targeting To Vacuole Involved In Autophagy (GO:0071211)","1/5",0.0247535287182936,0.139743325246537,0,0,50.2424242424242,185.836036973753,"HSPA8","GO_Biological_Process_2023","yellow"
"Negative Regulation Of Cellular Response To Hypoxia (GO:1900038)","1/5",0.0247535287182936,0.139743325246537,0,0,50.2424242424242,185.836036973753,"ENO1","GO_Biological_Process_2023","yellow"
"Cellular Response To Starvation (GO:0009267)","3/126",0.0253646928571546,0.142185179678134,0,0,4.97284385214986,18.2722031134334,"HSPA8;GABARAPL1;HSPA5","GO_Biological_Process_2023","yellow"
"Ribosome Assembly (GO:0042255)","2/50",0.0259489619459531,0.143440095201241,0,0,8.44047619047619,30.8214426622313,"RPS5;RPSA","GO_Biological_Process_2023","yellow"
"Negative Regulation Of Cell Projection Organization (GO:0031345)","2/50",0.0259489619459531,0.143440095201241,0,0,8.44047619047619,30.8214426622313,"PRNP;STMN2","GO_Biological_Process_2023","yellow"
