Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,db,module
Insulin secretion,6/86,4.57011626728069e-06,6.31740984466315e-05,0,0,15.813829787234,194.446406884405,CAMK2B;SNAP25;RYR2;KCNMA1;CAMK2A;STX1A,KEGG_2019_Mouse,brown
Calcium signaling pathway,8/189,4.85954603435627e-06,6.31740984466315e-05,0,0,9.47345664184482,115.903626108527,CAMK2B;RYR2;GRIN2A;CAMK2A;ATP2B2;ATP2B1;CACNA1E;GRIN1,KEGG_2019_Mouse,brown
Adrenergic signaling in cardiomyocytes,7/148,9.49481976294159e-06,0.0001080035748034,0,0,10.5477770151758,121.98255397453,CAMK2B;RYR2;CACNA2D1;CAMK2A;ATP2B2;ATP2B1;CACNG3,KEGG_2019_Mouse,brown
Oxytocin signaling pathway,7/154,1.23078799385532e-05,0.0001244463416009,0,0,10.1141833077317,114.343581774068,CAMK2B;RYR2;MEF2C;CACNA2D1;CAMK2A;CACNG3;CAMKK2,KEGG_2019_Mouse,brown
Long-term potentiation,5/67,2.13419841401958e-05,0.0001942120556757,0,0,16.8404074702886,181.115792542471,CAMK2B;GRIN2A;CAMK2A;GRIN2B;GRIN1,KEGG_2019_Mouse,brown
Amyotrophic lateral sclerosis (ALS),4/52,0.0001324843517277,0.0010960069097473,0,0,17.2326388888889,153.871025679427,GRIN2A;SLC1A2;GRIN2B;GRIN1,KEGG_2019_Mouse,brown
Aldosterone synthesis and secretion,5/102,0.0001603355954379,0.0012158782654048,0,0,10.7449810092241,93.8922386262267,CAMK2B;KCNK9;CAMK2A;ATP2B2;ATP2B1,KEGG_2019_Mouse,brown
Dopaminergic synapse,5/135,0.0005861755900727,0.0039126510702351,0,0,8.00404858299595,59.5652584861222,CAMK2B;GRIN2A;CAMK2A;GRIN2B;GRIA3,KEGG_2019_Mouse,brown
Synaptic vesicle cycle,4/77,0.0006019463184977,0.0039126510702351,0,0,11.3167808219178,83.9178033991571,SNAP25;SLC1A2;SLC17A7;STX1A,KEGG_2019_Mouse,brown
Cocaine addiction,3/48,0.0017818416942912,0.0108098396120337,0,0,13.6460481099656,86.3809554416349,GRIN2A;GRIN2B;GRIN1,KEGG_2019_Mouse,brown
Pancreatic secretion,4/105,0.001911353052285,0.010870820484871,0,0,8.16790429042904,51.130622502952,RYR2;KCNMA1;ATP2B2;ATP2B1,KEGG_2019_Mouse,brown
Arrhythmogenic right ventricular cardiomyopathy (ARVC),3/72,0.0056354324907242,0.0301661386268181,0,0,8.88883908561183,46.0324654948436,RYR2;CACNA2D1;CACNG3,KEGG_2019_Mouse,brown
Cardiac muscle contraction,3/78,0.0070353356395665,0.0336955549052923,0,0,8.17525773195876,40.5231982940018,RYR2;CACNA2D1;CACNG3,KEGG_2019_Mouse,brown
Salivary secretion,3/78,0.0070353356395665,0.0336955549052923,0,0,8.17525773195876,40.5231982940018,KCNMA1;ATP2B2;ATP2B1,KEGG_2019_Mouse,brown
Hypertrophic cardiomyopathy (HCM),3/86,0.0091967042793181,0.0418450044708977,0,0,7.38430008694572,34.6243191824314,RYR2;CACNA2D1;CACNG3,KEGG_2019_Mouse,brown
Dilated cardiomyopathy (DCM),3/90,0.0104072034150418,0.045097881465181,0,0,7.04337006754355,32.1547950435062,RYR2;CACNA2D1;CACNG3,KEGG_2019_Mouse,brown
cGMP-PKG signaling pathway,4/172,0.0109278197077072,0.0452014360636981,0,0,4.89384920634921,22.1027933131365,MEF2C;KCNMA1;ATP2B2;ATP2B1,KEGG_2019_Mouse,brown
MAPK signaling pathway,5/294,0.0160935082886768,0.0636743154030257,0,0,3.57148060462575,14.7478552205364,MEF2C;CACNA2D1;CACNA1E;RASGRP1;CACNG3,KEGG_2019_Mouse,brown
Alcoholism,4/199,0.0177783315627962,0.0674095071756023,0,0,4.21047008547009,16.9672466304178,GRIN2A;GRIN2B;CAMKK2;GRIN1,KEGG_2019_Mouse,brown
Cholinergic synapse,3/113,0.0191074760635156,0.0695512128711968,0,0,5.56419868791003,22.0212934005866,CAMK2B;KCNQ2;CAMK2A,KEGG_2019_Mouse,brown
Rap1 signaling pathway,4/209,0.020866029454326,0.0730311030901411,0,0,4.0030487804878,15.4903289704313,GRIN2A;SIPA1L1;GRIN2B;GRIN1,KEGG_2019_Mouse,brown
Neurotrophin signaling pathway,3/121,0.0228427106038633,0.0769883949982059,0,0,5.18486807618382,19.5942553564973,CAMK2B;CAMK2A;MATK,KEGG_2019_Mouse,brown
Ras signaling pathway,4/233,0.0295572342532096,0.0960610113229313,0,0,3.57914847161572,12.6037091741373,GRIN2A;RASGRP1;GRIN2B;GRIN1,KEGG_2019_Mouse,brown
Gastric acid secretion,2/74,0.0529880944930012,0.164609565518054,0,0,5.62018140589569,16.5103396024628,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
Glioma,2/75,0.0542668897312266,0.164609565518054,0,0,5.54291305563321,16.1511673406941,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
Alzheimer disease,3/175,0.0575615219120738,0.168970919161249,0,0,3.54735075521458,10.1273350654031,GRIN2A;GRIN2B;GRIN1,KEGG_2019_Mouse,brown
ErbB signaling pathway,2/84,0.0662504359060044,0.1883996771077,0,0,4.93230462916874,13.3878197311643,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
GnRH signaling pathway,2/90,0.0746819496854828,0.20594113398118,0,0,4.59461966604824,11.9208181587653,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
Melanogenesis,2/100,0.0894369333512962,0.232429667098594,0,0,4.12369845897543,9.95552171579456,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
Arginine biosynthesis,1/19,0.0908825145361798,0.232429667098594,0,0,11.1571268237935,26.7568838212325,GLS,KEGG_2019_Mouse,brown
Glucagon signaling pathway,2/102,0.0924846891098034,0.232429667098594,0,0,4.04081632653061,9.62002061056518,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
HIF-1 signaling pathway,2/104,0.0955625544444408,0.232429667098594,0,0,3.96118447378952,9.30075904717404,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
Neuroactive ligand-receptor interaction,4/348,0.0970585423049072,0.232429667098594,0,0,2.3687015503876,5.52485650300949,GRIN2A;GRIN2B;GRIA3;GRIN1,KEGG_2019_Mouse,brown
Proximal tubule bicarbonate reclamation,1/22,0.104464697819105,0.243750961577912,0,0,9.56180856180856,21.5992275397069,GLS,KEGG_2019_Mouse,brown
Oocyte meiosis,2/116,0.114613258295413,0.260745162622065,0,0,3.54206945936269,7.67280178057288,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
Inflammatory mediator regulation of TRP channels,2/127,0.132846507942149,0.294854444456965,0,0,3.22857142857143,6.5170680254594,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
Apelin signaling pathway,2/138,0.151685215687714,0.322879258598692,0,0,2.96578631452581,5.59331833808979,RYR2;MEF2C,KEGG_2019_Mouse,brown
SNARE interactions in vesicular transport,1/33,0.152569319997184,0.322879258598692,0,0,6.27146464646465,11.7912078898077,STX1A,KEGG_2019_Mouse,brown
Systemic lupus erythematosus,2/143,0.160416714470738,0.331770932200845,0,0,2.85989289332754,5.23354789527023,GRIN2A;GRIN2B,KEGG_2019_Mouse,brown
"Alanine, aspartate and glutamate metabolism",1/37,0.169420067180126,0.341826322968283,0,0,5.57351290684624,9.89507014564132,GLS,KEGG_2019_Mouse,brown
Retrograde endocannabinoid signaling,2/150,0.172791328093857,0.341826322968283,0,0,2.72366243794815,4.7818540898178,SLC17A7;GRIA3,KEGG_2019_Mouse,brown
Cushing syndrome,2/159,0.188921090423562,0.361585602047548,0,0,2.56635902768751,4.27664705514897,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
Wnt signaling pathway,2/160,0.190726471409696,0.361585602047548,0,0,2.54998708344097,4.22511175710114,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
Mineral absorption,1/44,0.1981144149655,0.367926770650214,0,0,4.6645525017618,7.55149331126355,ATP2B1,KEGG_2019_Mouse,brown
Cell adhesion molecules (CAMs),2/170,0.208900201139448,0.380198366073795,0,0,2.39698736637512,3.75343927524843,NRXN1;NRCAM,KEGG_2019_Mouse,brown
Type II diabetes mellitus,1/48,0.214068244088033,0.381964906117863,0,0,4.26670964968837,6.57696403663591,CACNA1E,KEGG_2019_Mouse,brown
Necroptosis,2/176,0.219891523272346,0.382953521167715,0,0,2.3136288998358,3.50427075656082,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
Tuberculosis,2/178,0.223566841614148,0.382953521167715,0,0,2.28710575139147,3.42618697401597,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
Axon guidance,2/180,0.227247144429194,0.382953521167715,0,0,2.26117862875487,3.35042706699839,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
Transcriptional misregulation in cancer,2/183,0.232775941528175,0.385138375982981,0,0,2.22336227308603,3.24094830013958,MEF2C;GRIA3,KEGG_2019_Mouse,brown
Endocrine and other factor-regulated calcium reabsorption,1/55,0.241234861655302,0.392006650189865,0,0,3.71230826786382,5.27884403782842,ATP2B1,KEGG_2019_Mouse,brown
Huntington disease,2/192,0.249408486067724,0.398178460213384,0,0,2.11707841031149,2.93990892306422,GRIN2B;GRIN1,KEGG_2019_Mouse,brown
Long-term depression,1/61,0.263779141308675,0.413860376880853,0,0,3.34006734006734,4.45111773409346,GRIA3,KEGG_2019_Mouse,brown
Proteoglycans in cancer,2/203,0.269787257396922,0.416112549544406,0,0,2.00010153315057,2.62037615304045,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
Central carbon metabolism in cancer,1/64,0.274801310842782,0.416781988111553,0,0,3.18053551386885,4.10831982313615,GLS,KEGG_2019_Mouse,brown
Regulation of actin cytoskeleton,2/217,0.295709072188337,0.438246556019502,0,0,1.86853345989559,2.27658225012256,CYFIP2;BAIAP2,KEGG_2019_Mouse,brown
Adipocytokine signaling pathway,1/71,0.299888438313403,0.438246556019502,0,0,2.86147186147186,3.44619860155019,CAMKK2,KEGG_2019_Mouse,brown
Adherens junction,1/72,0.303401461859655,0.438246556019502,0,0,2.82102717313985,3.36463457832852,BAIAP2,KEGG_2019_Mouse,brown
Bacterial invasion of epithelial cells,1/74,0.310375237892897,0.441314791378963,0,0,2.74346201743462,3.20977722405069,SEPT11,KEGG_2019_Mouse,brown
Renin secretion,1/76,0.317279889350664,0.44419184509093,0,0,2.67003367003367,3.0651211233087,KCNMA1,KEGG_2019_Mouse,brown
ECM-receptor interaction,1/83,0.340911546721369,0.470044708358251,0,0,2.44124168514412,2.62709885646942,SV2B,KEGG_2019_Mouse,brown
Taste transduction,1/88,0.357293708483398,0.485279514507302,0,0,2.30035992104958,2.36752381170365,SCN2A,KEGG_2019_Mouse,brown
GABAergic synapse,1/90,0.363733115678147,0.486760493039874,0,0,2.24843945068664,2.27392523969427,GLS,KEGG_2019_Mouse,brown
T cell receptor signaling pathway,1/101,0.398024694482133,0.521364795113945,0,0,2.0,1.84248245836996,RASGRP1,KEGG_2019_Mouse,brown
Longevity regulating pathway,1/102,0.401049842395342,0.521364795113945,0,0,1.98009800980098,1.80915528558786,CAMKK2,KEGG_2019_Mouse,brown
"Parathyroid hormone synthesis, secretion and action",1/107,0.41595129052059,0.533120668132024,0,0,1.88622069754145,1.65456849319568,MEF2C,KEGG_2019_Mouse,brown
TNF signaling pathway,1/110,0.424715362613925,0.536793027748155,0,0,1.83402835696414,1.57054463447437,CX3CL1,KEGG_2019_Mouse,brown
Platelet activation,1/125,0.46662037707619,0.576258974639143,0,0,1.61094819159335,1.22792793965158,RASGRP1,KEGG_2019_Mouse,brown
AMPK signaling pathway,1/126,0.469304042324134,0.576258974639143,0,0,1.5979797979798,1.20887881651748,CAMKK2,KEGG_2019_Mouse,brown
Autophagy,1/130,0.479905677193982,0.576258974639143,0,0,1.54811682718659,1.13657427447839,CAMKK2,KEGG_2019_Mouse,brown
FoxO signaling pathway,1/132,0.485127594032975,0.576258974639143,0,0,1.52432724188449,1.1026119616962,HOMER1,KEGG_2019_Mouse,brown
Ubiquitin mediated proteolysis,1/138,0.500483918197201,0.576258974639143,0,0,1.45712600457126,1.00859320422095,FBXW7,KEGG_2019_Mouse,brown
Pathways in cancer,3/535,0.502893268361744,0.576258974639143,0,0,1.12595922796682,0.773958838275883,CAMK2B;CAMK2A;RASGRP1,KEGG_2019_Mouse,brown
Vascular smooth muscle contraction,1/140,0.505501237241334,0.576258974639143,0,0,1.43601482450403,0.979656196045578,KCNMA1,KEGG_2019_Mouse,brown
Apoptosis,1/141,0.507991154544595,0.576258974639143,0,0,1.42568542568543,0.965604255328444,SPTAN1,KEGG_2019_Mouse,brown
Fluid shear stress and atherosclerosis,1/143,0.512933812590885,0.576258974639143,0,0,1.40546308151942,0.938299046849509,MEF2C,KEGG_2019_Mouse,brown
Hippo signaling pathway,1/159,0.550745324592532,0.611192982169761,0,0,1.26211481907684,0.75282975911799,DLG2,KEGG_2019_Mouse,brown
Tight junction,1/167,0.568546217907677,0.615925069399983,0,0,1.20080321285141,0.678060757672765,DLG2,KEGG_2019_Mouse,brown
RNA transport,1/167,0.568546217907677,0.615925069399983,0,0,1.20080321285141,0.678060757672765,CYFIP2,KEGG_2019_Mouse,brown
Chemokine signaling pathway,1/197,0.62929598455177,0.673716877578953,0,0,1.01546072974644,0.470314261452597,CX3CL1,KEGG_2019_Mouse,brown
Human cytomegalovirus infection,1/255,0.723736859618685,0.76581458401512,0,0,0.781277340332458,0.252608375993645,CX3CL1,KEGG_2019_Mouse,brown
Endocytosis,1/269,0.742699014212871,0.776846095326106,0,0,0.739936680235188,0.220104829214578,PSD3,KEGG_2019_Mouse,brown
MicroRNAs in cancer,1/281,0.757922669215417,0.783760942029579,0,0,0.707792207792208,0.196181539398202,GLS,KEGG_2019_Mouse,brown
Cytokine-cytokine receptor interaction,1/292,0.771092573236891,0.788420496230979,0,0,0.680655350758444,0.176934209993707,CX3CL1,KEGG_2019_Mouse,brown
Human papillomavirus infection,1/360,0.838126716029775,0.847439235096772,0,0,0.549815705804564,0.0970897438463633,DLG2,KEGG_2019_Mouse,brown
Olfactory transduction,2/1133,0.97966519325239,0.97966519325239,0,0,0.338674461827171,0.0069578653841452,CAMK2B;CAMK2A,KEGG_2019_Mouse,brown
Oxidative phosphorylation,12/134,3.15645093933697e-12,4.98719248415242e-10,0,0,22.1065573770492,585.416409421196,ATP6V1A;ATP5B;NDUFA13;NDUFB8;NDUFA4;COX4I1;ATP5J;NDUFC2;ATP6V0E2;ATP6V1D;ATP6V0C;COX6B1,KEGG_2019_Mouse,yellow
Parkinson disease,12/144,7.4524125315912e-12,5.88740589995705e-10,0,0,20.4214876033058,523.249225203775,ATP5B;NDUFA13;UCHL1;NDUFB8;UBB;NDUFA4;COX4I1;ATP5J;NDUFC2;VDAC1;SLC25A4;COX6B1,KEGG_2019_Mouse,yellow
Ribosome,12/170,5.2876059405049094e-11,2.7848057953325804e-09,0,0,17.0385500575374,403.184410253549,RPL3;RPS16;RPS7;RPS8;RPS3A1;RPS5;RPSA;FAU;RPL8;RPL28;UBA52;RPL19,KEGG_2019_Mouse,yellow
Huntington disease,11/192,3.22517029603817e-09,1.27394226693508e-07,0,0,13.4650816313862,263.273047398933,ATP5B;NDUFA13;NDUFB8;NDUFA4;COX4I1;ATP5J;NDUFC2;VDAC1;SLC25A4;AP2M1;COX6B1,KEGG_2019_Mouse,yellow
Alzheimer disease,10/175,1.78400951387208e-08,5.63747006383578e-07,0,0,13.2895622895623,237.109943389584,ATP5B;NDUFA13;NDUFB8;NDUFA4;COX4I1;ATP5J;NDUFC2;CALM2;GAPDH;COX6B1,KEGG_2019_Mouse,yellow
Phagosome,10/180,2.33367839277982e-08,6.14535310098685e-07,0,0,12.8954248366013,226.614331231614,ATP6V1A;TUBA1B;TUBB5;TUBB2A;TUBB3;ATP6V0E2;TUBB4B;ATP6V1D;ATP6V0C;ACTG1,KEGG_2019_Mouse,yellow
Glycolysis / Gluconeogenesis,7/67,4.29612224856582e-08,9.69696164676285e-07,0,0,24.8888888888889,422.189424054984,LDHB;TPI1;PKM;PGK1;ENO1;ALDOA;GAPDH,KEGG_2019_Mouse,yellow
Thermogenesis,10/231,2.42771539787445e-07,4.79473791080204e-06,0,0,9.89391654097536,150.695677466578,ATP5B;NDUFA13;NDUFB8;NDUFA4;COX4I1;GNAS;ATP5J;NDUFC2;ACTG1;COX6B1,KEGG_2019_Mouse,yellow
Gap junction,6/86,4.57011626728069e-06,8.02309300255943e-05,0,0,15.813829787234,194.446406884405,TUBA1B;TUBB5;TUBB2A;TUBB3;GNAS;TUBB4B,KEGG_2019_Mouse,yellow
Collecting duct acid secretion,4/27,9.45158425012631e-06,0.0001493350311519,0,0,36.0090579710145,416.600609299125,ATP6V1A;ATP6V0E2;ATP6V1D;ATP6V0C,KEGG_2019_Mouse,yellow
Pyruvate metabolism,4/38,3.81116028676401e-05,0.0005474212048261,0,0,24.3455882352941,247.716160294751,LDHB;PKM;MDH1;MDH2,KEGG_2019_Mouse,yellow
Synaptic vesicle cycle,5/77,4.19721730027379e-05,0.0005526336112027,0,0,14.4941520467836,146.079365130669,ATP6V1A;ATP6V0E2;ATP6V0C;ATP6V1D;AP2M1,KEGG_2019_Mouse,yellow
Estrogen signaling pathway,6/134,5.75328536126532e-05,0.0006992454515999,0,0,9.85970744680851,96.2618462026828,HSPA8;HSP90AA1;HSP90AB1;GNAS;CALM2;HSP90B1,KEGG_2019_Mouse,yellow
Antigen processing and presentation,5/90,8.86973558876199e-05,0.001001013016446,0,0,12.2693498452012,114.476475347056,HSPA8;HSP90AA1;HSP90AB1;HSPA5;CTSB,KEGG_2019_Mouse,yellow
Non-alcoholic fatty liver disease (NAFLD),6/151,0.0001114667936437,0.001121476189566,0,0,8.6962582538518,79.1514627240073,NDUFA13;NDUFB8;NDUFA4;COX4I1;NDUFC2;COX6B1,KEGG_2019_Mouse,yellow
Cysteine and methionine metabolism,4/50,0.0001135672090699,0.001121476189566,0,0,17.9836956521739,163.347989147706,LDHB;GOT1;MDH1;MDH2,KEGG_2019_Mouse,yellow
Protein processing in endoplasmic reticulum,6/163,0.0001693432645465,0.0015738962234322,0,0,8.02669738446944,69.7004909623148,HSPA8;HSP90AA1;HSP90AB1;HSPA5;SKP1A;HSP90B1,KEGG_2019_Mouse,yellow
Necroptosis,6/176,0.0002565169032023,0.0022516483725539,0,0,7.40801001251564,61.2517676857547,HSP90AA1;HSP90AB1;H2AFZ;VDAC1;PPIA;SLC25A4,KEGG_2019_Mouse,yellow
Fluid shear stress and atherosclerosis,5/143,0.000760747708216,0.0063262177841122,0,0,7.53699466056445,54.1247322442528,HSP90AA1;HSP90AB1;CALM2;ACTG1;HSP90B1,KEGG_2019_Mouse,yellow
Rheumatoid arthritis,4/84,0.0008356618925326,0.0066017289510075,0,0,10.3229166666667,73.1614675343946,ATP6V1A;ATP6V0E2;ATP6V0C;ATP6V1D,KEGG_2019_Mouse,yellow
Retrograde endocannabinoid signaling,5/150,0.0009430578939102,0.0070953879637056,0,0,7.17059891107078,49.9531375212897,NDUFA13;NDUFB8;GNG3;NDUFA4;NDUFC2,KEGG_2019_Mouse,yellow
Glucagon signaling pathway,4/102,0.0017186513921803,0.0123430418165676,0,0,8.41921768707483,53.5985530429797,LDHB;PKM;GNAS;CALM2,KEGG_2019_Mouse,yellow
HIF-1 signaling pathway,4/104,0.0018455372762019,0.0126780386799959,0,0,8.25,51.9336249074655,PGK1;ENO1;ALDOA;GAPDH,KEGG_2019_Mouse,yellow
Legionellosis,3/58,0.0030661973063982,0.0201857989337885,0,0,11.1593252108716,64.5825541481917,EEF1A1;HSPA8;ARF1,KEGG_2019_Mouse,yellow
Alcoholism,5/199,0.0032534014399461,0.0205614971004596,0,0,5.34617471513836,30.6231787075913,GNG3;H3F3B;H2AFZ;GNAS;CALM2,KEGG_2019_Mouse,yellow
NOD-like receptor signaling pathway,5/205,0.0036924982354696,0.0224390277386231,0,0,5.18421052631579,29.0391065321379,GABARAPL1;HSP90AA1;HSP90AB1;VDAC1;CTSB,KEGG_2019_Mouse,yellow
Dopaminergic synapse,4/135,0.0047223337439316,0.0276343974644889,0,0,6.28784987277354,33.674279209969,GNG3;CALY;GNAS;CALM2,KEGG_2019_Mouse,yellow
Phenylalanine metabolism,2/23,0.0058476195920622,0.0319044708365787,0,0,19.3187560738581,99.3316462237063,GOT1;MIF,KEGG_2019_Mouse,yellow
Thyroid hormone synthesis,3/73,0.0058558838877264,0.0319044708365787,0,0,8.76141384388807,45.0363685681287,HSPA5;GNAS;HSP90B1,KEGG_2019_Mouse,yellow
Renin secretion,3/76,0.00654799848395,0.0344861253488037,0,0,8.40008473379466,42.2406312404249,GNAS;CALM2;CTSB,KEGG_2019_Mouse,yellow
Human papillomavirus infection,6/360,0.0094369084319193,0.0480977913626854,0,0,3.52434186801298,16.4344531900758,ATP6V1A;PKM;GNAS;ATP6V0E2;ATP6V1D;ATP6V0C,KEGG_2019_Mouse,yellow
Glyoxylate and dicarboxylate metabolism,2/31,0.0104724512850622,0.0513431631414204,0,0,13.9838142153413,63.7523090878691,MDH1;MDH2,KEGG_2019_Mouse,yellow
IL-17 signaling pathway,3/91,0.0107235720485245,0.0513431631414204,0,0,6.96298031865042,31.5792809907681,HSP90AA1;HSP90AB1;HSP90B1,KEGG_2019_Mouse,yellow
Citrate cycle (TCA cycle),2/32,0.0111345221222249,0.0517427792738686,0,0,13.5170068027211,60.795507674817,MDH1;MDH2,KEGG_2019_Mouse,yellow
Prion diseases,2/34,0.0125124802245356,0.0559080659130188,0,0,12.6709183673469,55.5116572102178,PRNP;HSPA5,KEGG_2019_Mouse,yellow
Prostate cancer,3/97,0.0127385466637258,0.0559080659130188,0,0,6.51656064926519,28.4325537727779,HSP90AA1;HSP90AB1;HSP90B1,KEGG_2019_Mouse,yellow
Fructose and mannose metabolism,2/35,0.0132279832722483,0.0559446522836622,0,0,12.2863327149041,53.1435584472206,TPI1;ALDOA,KEGG_2019_Mouse,yellow
Circadian entrainment,3/99,0.0134550429542985,0.0559446522836622,0,0,6.38015463917526,27.4882665567256,GNG3;GNAS;CALM2,KEGG_2019_Mouse,yellow
Calcium signaling pathway,4/189,0.014993672320653,0.0607435955554661,0,0,4.44031531531532,18.6498882984146,GNAS;VDAC1;CALM2;SLC25A4,KEGG_2019_Mouse,yellow
Tyrosine metabolism,2/40,0.0170631829128301,0.0673995725056791,0,0,10.6670247046187,43.4236674606069,GOT1;MIF,KEGG_2019_Mouse,yellow
Pathways in cancer,7/535,0.0178468603153819,0.068775705605618,0,0,2.76156728576083,11.1178701729531,HSP90AA1;GNG3;HSP90AB1;GNAS;SKP1A;CALM2;HSP90B1,KEGG_2019_Mouse,yellow
Oocyte meiosis,3/116,0.0204649473810009,0.0769871830047177,0,0,5.4156555058845,21.0617103129901,YWHAE;SKP1A;CALM2,KEGG_2019_Mouse,yellow
Kaposi sarcoma-associated herpesvirus infection,4/216,0.0232120303934508,0.0852907163294237,0,0,3.86949685534591,14.5612439613615,GABARAPL1;GNG3;UBB;CALM2,KEGG_2019_Mouse,yellow
Lysosome,3/124,0.0243385983169026,0.0872467680953304,0,0,5.05555082218625,18.7848686370022,PSAP;ATP6V0C;CTSB,KEGG_2019_Mouse,yellow
Platelet activation,3/125,0.0248487630651258,0.0872467680953304,0,0,5.0138583741761,18.5259424809443,GNAS;ACTG1;MYL12B,KEGG_2019_Mouse,yellow
Endocrine and other factor-regulated calcium reabsorption,2/55,0.030955668405524,0.105347328992826,0,0,7.64227955333077,26.5584434034501,GNAS;AP2M1,KEGG_2019_Mouse,yellow
Human immunodeficiency virus 1 infection,4/238,0.0316007668326221,0.105347328992826,0,0,3.50178062678063,12.0971599281875,GNG3;CFL1;SKP1A;CALM2,KEGG_2019_Mouse,yellow
Apelin signaling pathway,3/138,0.0320042518459219,0.105347328992826,0,0,4.52806414662085,15.5850829245115,GABARAPL1;GNG3;CALM2,KEGG_2019_Mouse,yellow
PI3K-Akt signaling pathway,5/357,0.0335343128615864,0.106785427392858,0,0,2.92284688995215,9.92360913268854,YWHAE;HSP90AA1;GNG3;HSP90AB1;HSP90B1,KEGG_2019_Mouse,yellow
Apoptosis,3/141,0.0337928567698919,0.106785427392858,0,0,4.42895562528014,15.0031130324376,TUBA1B;ACTG1;CTSB,KEGG_2019_Mouse,yellow
"Phenylalanine, tyrosine and tryptophan biosynthesis",1/8,0.0393135041520565,0.120571935776538,0,0,28.7056277056277,92.8967850071638,GOT1,KEGG_2019_Mouse,yellow
Mitophagy,2/63,0.0396819029137974,0.120571935776538,0,0,6.6373369019739,21.4177572290841,GABARAPL1;UBB,KEGG_2019_Mouse,yellow
Oxytocin signaling pathway,3/154,0.0421306259009563,0.12559696023304,0,0,4.04499214856285,12.8104106369815,GNAS;CALM2;ACTG1,KEGG_2019_Mouse,yellow
Amphetamine addiction,2/68,0.0455522545652316,0.13242641120603,0,0,6.13296227581942,18.9440774902941,GNAS;CALM2,KEGG_2019_Mouse,yellow
Endocytosis,4/269,0.0460978013691878,0.13242641120603,0,0,3.0872641509434,9.49948099007502,HSPA8;ARF1;UBB;AP2M1,KEGG_2019_Mouse,yellow
Tight junction,3/167,0.0514036895977325,0.144346878101624,0,0,3.72190093034951,11.0467706640303,TUBA1B;ACTG1;MYL12B,KEGG_2019_Mouse,yellow
Influenza A,3/168,0.0521548749739569,0.144346878101624,0,0,3.6991565135895,10.9255979327696,HSPA8;VDAC1;ACTG1,KEGG_2019_Mouse,yellow
Gastric acid secretion,2/74,0.0529880944930012,0.144346878101624,0,0,5.62018140589569,16.5103396024628,GNAS;CALM2,KEGG_2019_Mouse,yellow
cGMP-PKG signaling pathway,3/172,0.0552127694919147,0.146299023925512,0,0,3.61087049350332,10.4591067236381,VDAC1;CALM2;SLC25A4,KEGG_2019_Mouse,yellow
Pertussis,2/76,0.0555565913641186,0.146299023925512,0,0,5.46773303916161,15.8036792136142,CFL1;CALM2,KEGG_2019_Mouse,yellow
Cardiac muscle contraction,2/78,0.058168160710821,0.148234990198544,0,0,5.32330827067669,15.1417092906877,COX4I1;COX6B1,KEGG_2019_Mouse,yellow
Salivary secretion,2/78,0.058168160710821,0.148234990198544,0,0,5.32330827067669,15.1417092906877,GNAS;CALM2,KEGG_2019_Mouse,yellow
Cellular senescence,3/185,0.0657265644838414,0.164838050610269,0,0,3.35074204146369,9.12156457624841,VDAC1;CALM2;SLC25A4,KEGG_2019_Mouse,yellow
Dilated cardiomyopathy (DCM),2/90,0.0746819496854828,0.176115642541885,0,0,4.59461966604824,11.9208181587653,GNAS;ACTG1,KEGG_2019_Mouse,yellow
GABAergic synapse,2/90,0.0746819496854828,0.176115642541885,0,0,4.59461966604824,11.9208181587653,GABARAPL1;GNG3,KEGG_2019_Mouse,yellow
GnRH signaling pathway,2/90,0.0746819496854828,0.176115642541885,0,0,4.59461966604824,11.9208181587653,GNAS;CALM2,KEGG_2019_Mouse,yellow
Progesterone-mediated oocyte maturation,2/90,0.0746819496854828,0.176115642541885,0,0,4.59461966604824,11.9208181587653,HSP90AA1;HSP90AB1,KEGG_2019_Mouse,yellow
Morphine addiction,2/92,0.0775653030615549,0.180225262995966,0,0,4.49206349206349,11.484567093173,GNG3;GNAS,KEGG_2019_Mouse,yellow
Rap1 signaling pathway,3/209,0.0873302976244391,0.199973724995092,0,0,2.95676108497648,7.2087544984596,GNAS;CALM2;ACTG1,KEGG_2019_Mouse,yellow
Melanogenesis,2/100,0.0894369333512962,0.200172340812999,0,0,4.12369845897543,9.95552171579456,GNAS;CALM2,KEGG_2019_Mouse,yellow
